Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
30.533333,80.39,8.563,,,,
30.55,80.42,8.562,,,,
30.566667,80.34,8.563,,,,
30.583333,80.35,8.566,,,,
30.6,80.14,8.562,,,,
30.616667,80.69,8.566,,,,
30.633333,80.55,8.563,,,,
30.65,80.19,8.562,,,,
30.666667,80.54,8.563,,,,
30.683333,80.37,8.559,,,,
30.7,80.08,8.561,,,,
30.716667,80.37,8.561,,,,
30.733333,80.33,8.563,,,,
30.75,80.16,8.56,,,,
30.766667,80.09,8.562,,,,
30.783333,80.8,8.564,,,,
30.8,80.61,8.565,,,,
30.816667,80.26,8.561,,,,
30.833333,80.3,8.561,,,,
30.85,80.21,8.562,,,,
30.866667,80.37,8.561,,,,
30.883333,80.08,8.56,,,,
30.9,80.65,8.561,,,,
30.916667,80.2,8.56,,,,
30.933333,80.08,8.561,,,,
30.95,80.4,8.561,,,,
30.966667,80.77,8.561,,,,
30.983333,80.08,8.559,,,,
31,79.87,8.56,,,,
31.016667,80.3,8.56,,,,
31.033333,80.21,8.56,,,,
31.05,80.47,8.559,,,,
31.066667,80.52,8.56,,,,
31.083333,80.18,8.557,,,,
31.1,80.26,8.557,,,,
31.116667,80.41,8.559,,,,
31.133333,80.27,8.558,,,,
31.15,80.2,8.558,,,,
31.166667,80.22,8.559,,,,
31.183333,80.69,8.562,,,,
31.2,80.33,8.559,,,,
31.216667,80.56,8.557,,,,
31.233333,80.23,8.558,,,,
31.25,80.47,8.558,,,,
31.266667,80.43,8.557,,,,
31.283333,80.21,8.556,,,,
31.3,80.2,8.558,,,,
31.316667,80.49,8.559,,,,
31.333333,80.58,8.556,,,,
31.35,80.34,8.557,,,,
31.366667,80.64,8.557,,,,
31.383333,79.99,8.556,,,,
31.4,80.43,8.557,,,,
31.416667,80.39,8.557,,,,
31.433333,80.66,8.558,,,,
31.45,80.08,8.555,,,,
31.466667,80.04,8.554,,,,
31.483333,80.35,8.554,,,,
31.5,80.67,8.558,,,,
31.516667,80.46,8.556,,,,
31.533333,80.8,8.558,,,,
31.55,80.56,8.556,,,,
31.566667,80.38,8.554,,,,
31.583333,80.36,8.554,,,,
31.6,80.29,8.557,,,,
31.616667,80.31,8.556,,,,
31.633333,80.42,8.555,,,,
31.65,80.25,8.554,,,,
31.666667,80.38,8.555,,,,
31.683333,80.35,8.555,,,,
31.7,79.96,8.553,,,,
31.716667,80.18,8.553,,,,
31.733333,80.46,8.555,,,,
31.75,80.41,8.555,,,,
31.766667,80.41,8.555,,,,
31.783333,79.98,8.552,,,,
31.8,80.37,8.553,,,,
31.816667,80.13,8.553,,,,
31.833333,80.32,8.555,,,,
31.85,80.45,8.553,,,,
31.866667,80.3,8.552,,,,
31.883333,80.25,8.553,,,,
31.9,80.32,8.554,,,,
31.916667,80.64,8.553,,,,
31.933333,80.6,8.553,,,,
31.95,80.3,8.552,,,,
31.966667,80.15,8.551,,,,
31.983333,80.23,8.552,,,,
32,80.2,8.552,,,,
32.016667,80.14,8.553,,,,
32.033333,80.4,8.55,,,,
32.05,80.25,8.551,,,,
32.066667,80.26,8.552,,,,
32.083333,80.45,8.552,,,,
32.1,80.03,8.551,,,,
32.116667,80.28,8.552,,,,
32.133333,80.3,8.551,,,,
32.15,80.43,8.551,,,,
32.166667,80.33,8.551,,,,
32.183333,80.19,8.549,,,,
32.2,80.16,8.55,,,,
32.216667,80.38,8.55,,,,
32.233333,80.18,8.551,,,,
32.25,80.48,8.549,,,,
32.266667,80.27,8.549,,,,
32.283333,80.35,8.551,,,,
32.3,80.51,8.551,,,,
32.316667,80.31,8.552,,,,
32.333333,80.05,8.549,,,,
32.35,80.4,8.55,,,,
32.366667,80.49,8.55,,,,
32.383333,80.5,8.55,,,,
32.4,80.28,8.55,,,,
32.416667,80.55,8.55,,,,
32.433333,80.22,8.548,,,,
32.45,79.94,8.546,,,,
32.466667,80.43,8.548,,,,
32.483333,80.21,8.547,,,,
32.5,80.48,8.548,,,,
32.516667,80.69,8.548,,,,
32.533333,80.6,8.549,,,,
32.55,80.62,8.548,,,,
32.566667,80.54,8.548,,,,
32.583333,80.69,8.549,,,,
32.6,80.24,8.546,,,,
32.616667,80.27,8.548,,,,
32.633333,80.13,8.546,,,,
32.65,80.26,8.547,,,,
32.666667,80.36,8.547,,,,
32.683333,80.23,8.548,,,,
32.7,80.41,8.548,,,,
32.716667,80.19,8.546,,,,
32.733333,80.25,8.547,,,,
32.75,80.34,8.546,,,,
32.766667,80.13,8.545,,,,
32.783333,80.17,8.545,,,,
32.8,80.73,8.548,,,,
32.816667,80.24,8.546,,,,
32.833333,80.62,8.546,,,,
32.85,80.02,8.546,,,,
32.866667,80.07,8.544,,,,
32.883333,80.17,8.546,,,,
32.9,80.29,8.546,,,,
32.916667,80.32,8.545,,,,
32.933333,80.83,8.547,,,,
32.95,80.3,8.545,,,,
32.966667,79.96,8.543,,,,
32.983333,80.25,8.545,,,,
33,80.42,8.546,,,,
33.016667,80.4,8.544,,,,
33.033333,80.22,8.546,,,,
33.05,80.24,8.544,,,,
33.066667,80.29,8.544,,,,
33.083333,80.45,8.542,,,,
33.1,80.12,8.544,,,,
33.116667,80.05,8.544,,,,
33.133333,80.07,8.543,,,,
33.15,80.42,8.545,,,,
33.166667,80.41,8.545,,,,
33.183333,80.34,8.543,,,,
33.2,80.55,8.544,,,,
33.216667,80.39,8.545,,,,
33.233333,80.36,8.544,,,,
33.25,80.06,8.543,,,,
33.266667,80.39,8.541,,,,
33.283333,80.57,8.546,,,,
33.3,80.38,8.544,,,,
33.316667,80.56,8.544,,,,
33.333333,80.5,8.543,,,,
33.35,80.26,8.545,,,,
33.366667,80.42,8.543,,,,
33.383333,80.18,8.542,,,,
33.4,80.35,8.541,,,,
33.416667,80.4,8.542,,,,
33.433333,80.12,8.543,,,,
33.45,80.45,8.542,,,,
33.466667,80.42,8.541,,,,
33.483333,80.37,8.542,,,,
33.5,80.41,8.54,,,,
33.516667,80.28,8.542,,,,
33.533333,80.4,8.541,,,,
33.55,80.37,8.541,,,,
33.566667,80.18,8.54,,,,
33.583333,80.55,8.539,,,,
33.6,80.26,8.54,,,,
33.616667,80.35,8.541,,,,
33.633333,80.5,8.541,,,,
33.65,80.37,8.54,,,,
33.666667,80.47,8.543,,,,
33.683333,80.2,8.54,,,,
33.7,80.86,8.541,,,,
33.716667,80.33,8.54,,,,
33.733333,80.61,8.54,,,,
33.75,80.48,8.539,,,,
33.766667,80.52,8.538,,,,
33.783333,80.34,8.539,,,,
33.8,80.31,8.539,,,,
33.816667,80.36,8.537,,,,
33.833333,80.35,8.538,,,,
33.85,80.23,8.539,,,,
33.866667,80.39,8.537,,,,
33.883333,79.84,8.536,,,,
33.9,80.15,8.538,,,,
33.916667,80.47,8.541,,,,
33.933333,80.15,8.537,,,,
33.95,80.13,8.537,,,,
33.966667,80.19,8.538,,,,
33.983333,80.28,8.54,,,,
34,80.19,8.537,,,,
34.016667,80.48,8.537,,,,
34.033333,80.56,8.537,,,,
34.05,80.29,8.539,,,,
34.066667,80.03,8.536,,,,
34.083333,80.49,8.536,,,,
34.1,80.33,8.537,,,,
34.116667,80.2,8.536,,,,
34.133333,80.57,8.539,,,,
34.15,80.28,8.537,,,,
34.166667,80.45,8.538,,,,
34.183333,79.98,8.536,,,,
34.2,80.15,8.537,,,,
34.216667,80.33,8.538,,,,
34.233333,80.15,8.536,,,,
34.25,80.27,8.534,,,,
34.266667,80.35,8.538,,,,
34.283333,80.36,8.537,,,,
34.3,80.23,8.534,,,,
34.316667,80.26,8.535,,,,
34.333333,79.81,8.533,,,,
34.35,80.27,8.536,,,,
34.366667,80.41,8.537,,,,
34.383333,80.08,8.533,,,,
34.4,80.24,8.535,,,,
34.416667,80.53,8.536,,,,
34.433333,80.15,8.535,,,,
34.45,80.48,8.536,,,,
34.466667,80.31,8.535,,,,
34.483333,80.32,8.537,,,,
34.5,80.23,8.535,,,,
34.516667,80.1,8.534,,,,
34.533333,80.37,8.535,,,,
34.55,80.45,8.535,,,,
34.566667,80.2,8.533,,,,
34.583333,80.58,8.534,,,,
34.6,80.33,8.534,,,,
34.616667,80.88,8.537,,,,
34.633333,80.13,8.532,,,,
34.65,80.49,8.536,,,,
34.666667,80.54,8.534,,,,
34.683333,80.33,8.534,,,,
34.7,80.22,8.534,,,,
34.716667,80.28,8.534,,,,
34.733333,80.44,8.534,,,,
34.75,80.42,8.533,,,,
34.766667,80.48,8.535,,,,
34.783333,80.4,8.534,,,,
34.8,80.34,8.532,,,,
34.816667,80.04,8.534,,,,
34.833333,80.16,8.533,,,,
34.85,80.51,8.533,,,,
34.866667,80.37,8.531,,,,
34.883333,80.28,8.532,,,,
34.9,80.12,8.53,,,,
34.916667,80.17,8.532,,,,
34.933333,80.33,8.534,,,,
34.95,80.4,8.533,,,,
34.966667,80.19,8.532,,,,
34.983333,80.18,8.531,,,,
35,80.23,8.531,,,,
35.016667,80.08,8.532,,,,
35.033333,80.08,8.531,,,,
35.05,80.38,8.532,,,,
35.066667,80.55,8.535,,,,
35.083333,79.93,8.53,,,,
35.1,80.48,8.532,,,,
35.116667,80.38,8.533,,,,
35.133333,80.58,8.533,,,,
35.15,80.51,8.532,,,,
35.166667,80.42,8.53,,,,
35.183333,80.63,8.534,,,,
35.2,80.44,8.53,,,,
35.216667,80.26,8.53,,,,
35.233333,80.55,8.532,,,,
35.25,80.14,8.531,,,,
35.266667,80.23,8.529,,,,
35.283333,79.98,8.531,,,,
35.3,80.42,8.531,,,,
35.316667,80.08,8.528,,,,
35.333333,80.47,8.53,,,,
35.35,80.38,8.53,,,,
35.366667,80.43,8.531,,,,
35.383333,80.52,8.531,,,,
35.4,80.28,8.527,,,,
35.416667,80.59,8.53,,,,
35.433333,80.26,8.53,,,,
35.45,80.63,8.53,,,,
35.466667,80.25,8.528,,,,
35.483333,80.42,8.531,,,,
35.5,80.57,8.529,,,,
35.516667,80.02,8.528,,,,
35.533333,80.53,8.53,,,,
35.55,80.29,8.528,,,,
35.566667,79.98,8.527,,,,
35.583333,80.51,8.529,,,,
35.6,80.02,8.525,,,,
35.616667,80.2,8.529,,,,
35.633333,80.33,8.529,,,,
35.65,80.63,8.531,,,,
35.666667,80.25,8.527,,,,
35.683333,80.41,8.528,,,,
35.7,80.12,8.526,,,,
35.716667,80.11,8.527,,,,
35.733333,80.2,8.529,,,,
35.75,80.4,8.528,,,,
35.766667,80.14,8.526,,,,
35.783333,80.41,8.528,,,,
35.8,80.51,8.528,,,,
35.816667,80.53,8.526,,,,
35.833333,80.39,8.527,,,,
35.85,80.25,8.527,,,,
35.866667,80.46,8.526,,,,
35.883333,80.45,8.526,,,,
35.9,80.34,8.527,,,,
35.916667,80.26,8.528,,,,
35.933333,80.18,8.525,,,,
35.95,80.32,8.524,,,,
35.966667,79.97,8.525,,,,
35.983333,80.35,8.525,,,,
36,80.07,8.527,,,,
36.016667,80.09,8.526,,,,
36.033333,80.52,8.524,,,,
36.05,80.29,8.526,,,,
36.066667,79.95,8.522,,,,
36.083333,80.46,8.527,,,,
36.1,80.37,8.526,,,,
36.116667,80.47,8.526,,,,
36.133333,80.29,8.523,,,,
36.15,80.38,8.525,,,,
36.166667,80.45,8.525,,,,
36.183333,80.13,8.525,,,,
36.2,80.31,8.525,,,,
36.216667,80.35,8.526,,,,
36.233333,80.38,8.526,,,,
36.25,80.21,8.524,,,,
36.266667,80.32,8.525,,,,
36.283333,80.17,8.525,,,,
36.3,80.25,8.525,,,,
36.316667,80.43,8.525,,,,
36.333333,80.53,8.526,,,,
36.35,80.44,8.526,,,,
36.366667,80.27,8.524,,,,
36.383333,80.63,8.524,,,,
36.4,80.37,8.523,,,,
36.416667,80.38,8.524,,,,
36.433333,80.47,8.524,,,,
36.45,80.64,8.526,,,,
36.466667,80.34,8.523,,,,
36.483333,80.7,8.526,,,,
36.5,80.3,8.524,,,,
36.516667,80.29,8.526,,,,
36.533333,80.22,8.524,,,,
36.55,80.62,8.526,,,,
36.566667,80.44,8.524,,,,
36.583333,80.53,8.526,,,,
36.6,80.5,8.525,,,,
36.616667,80.52,8.525,,,,
36.633333,80.15,8.523,,,,
36.65,80.29,8.524,,,,
36.666667,80.47,8.522,,,,
36.683333,79.97,8.521,,,,
36.7,80.13,8.521,,,,
36.716667,80.56,8.523,,,,
36.733333,80.52,8.524,,,,
36.75,80.19,8.522,,,,
36.766667,80.54,8.524,,,,
36.783333,80.46,8.523,,,,
36.8,80.32,8.523,,,,
36.816667,80.45,8.523,,,,
36.833333,80.59,8.525,,,,
36.85,80.43,8.521,,,,
36.866667,80.31,8.521,,,,
36.883333,80.26,8.52,,,,
36.9,79.9,8.522,,,,
36.916667,80.18,8.521,,,,
36.933333,80.07,8.522,,,,
36.95,80.42,8.524,,,,
36.966667,80.16,8.522,,,,
36.983333,80.51,8.525,,,,
37,80.45,8.523,,,,
37.016667,80.33,8.522,,,,
37.033333,80.18,8.521,,,,
37.05,80.55,8.525,,,,
37.066667,80.33,8.522,,,,
37.083333,80.21,8.52,,,,
37.1,80.47,8.523,,,,
37.116667,80.27,8.519,,,,
37.133333,80.12,8.519,,,,
37.15,80.45,8.521,,,,
37.166667,80.28,8.52,,,,
37.183333,80.11,8.52,,,,
37.2,80.43,8.521,,,,
37.216667,80.18,8.518,,,,
37.233333,80.34,8.521,,,,
37.25,80.45,8.523,,,,
37.266667,80.32,8.521,,,,
37.283333,80.41,8.521,,,,
37.3,80.35,8.52,,,,
37.316667,80.27,8.519,,,,
37.333333,80.64,8.52,,,,
37.35,80.07,8.519,,,,
37.366667,79.98,8.519,,,,
37.383333,80.44,8.522,,,,
37.4,80.08,8.518,,,,
37.416667,80.35,8.52,,,,
37.433333,80.13,8.52,,,,
37.45,80.16,8.519,,,,
37.466667,80.33,8.518,,,,
37.483333,80.24,8.519,,,,
37.5,80.31,8.521,,,,
37.516667,80.19,8.518,,,,
37.533333,80.56,8.52,,,,
37.55,80.32,8.518,,,,
37.566667,80.5,8.521,,,,
37.583333,80.78,8.519,,,,
37.6,80.27,8.517,,,,
37.616667,80.29,8.518,,,,
37.633333,80.34,8.519,,,,
37.65,80.1,8.518,,,,
37.666667,80.31,8.518,,,,
37.683333,80.01,8.517,,,,
37.7,80.25,8.517,,,,
37.716667,80.07,8.518,,,,
37.733333,80.28,8.519,,,,
37.75,80.56,8.519,,,,
37.766667,80.48,8.517,,,,
37.783333,80.15,8.519,,,,
37.8,80.19,8.516,,,,
37.816667,80.33,8.517,,,,
37.833333,80.34,8.517,,,,
37.85,80.48,8.517,,,,
37.866667,80.32,8.519,,,,
37.883333,80.02,8.516,,,,
37.9,80.23,8.517,,,,
37.916667,80.47,8.518,,,,
37.933333,80.51,8.52,,,,
37.95,80.41,8.517,,,,
37.966667,80.27,8.52,,,,
37.983333,80.15,8.518,,,,
38,80.44,8.516,,,,
38.016667,80.04,8.518,,,,
38.033333,79.97,8.516,,,,
38.05,80.46,8.519,,,,
38.066667,80.61,8.519,,,,
38.083333,80.37,8.518,,,,
38.1,80.5,8.516,,,,
38.116667,80.26,8.516,,,,
38.133333,80.02,8.514,,,,
38.15,80.18,8.515,,,,
38.166667,80.48,8.516,,,,
38.183333,80.24,8.517,,,,
38.2,80.5,8.517,,,,
38.216667,80.27,8.517,,,,
38.233333,80.69,8.518,,,,
38.25,79.95,8.516,,,,
38.266667,80.36,8.516,,,,
38.283333,80.27,8.517,,,,
38.3,80.32,8.516,,,,
38.316667,80.12,8.515,,,,
38.333333,80.22,8.515,,,,
38.35,80.33,8.515,,,,
38.366667,80.01,8.516,,,,
38.383333,80.81,8.518,,,,
38.4,80.04,8.515,,,,
38.416667,80.46,8.515,,,,
38.433333,80.43,8.516,,,,
38.45,80.05,8.515,,,,
38.466667,80.22,8.514,,,,
38.483333,80.4,8.515,,,,
38.5,80.65,8.516,,,,
38.516667,80.26,8.514,,,,
38.533333,80.29,8.515,,,,
38.55,80.22,8.516,,,,
38.566667,80.56,8.518,,,,
38.583333,80.15,8.515,,,,
38.6,80.53,8.515,,,,
38.616667,80.3,8.514,,,,
38.633333,80.19,8.513,,,,
38.65,80.54,8.515,,,,
38.666667,80.27,8.514,,,,
38.683333,80.58,8.516,,,,
38.7,80.14,8.512,,,,
38.716667,80.28,8.513,,,,
38.733333,80.19,8.515,,,,
38.75,80.22,8.513,,,,
38.766667,80.15,8.515,,,,
38.783333,80.25,8.514,,,,
38.8,80.04,8.514,,,,
38.816667,80.29,8.514,,,,
38.833333,80.7,8.513,,,,
38.85,80.58,8.515,,,,
38.866667,80.32,8.515,,,,
38.883333,80.28,8.514,,,,
38.9,80.26,8.515,,,,
38.916667,80.43,8.516,,,,
38.933333,80.29,8.514,,,,
38.95,80.57,8.515,,,,
38.966667,80.43,8.516,,,,
38.983333,80.54,8.515,,,,
39,80.58,8.515,,,,
39.016667,80.19,8.514,,,,
39.033333,80.4,8.514,,,,
39.05,80.41,8.514,,,,
39.066667,80.29,8.513,,,,
39.083333,80.28,8.514,,,,
39.1,80.38,8.512,,,,
39.116667,80.72,8.515,,,,
39.133333,80.21,8.512,,,,
39.15,80.21,8.513,,,,
39.166667,80.3,8.512,,,,
39.183333,80.24,8.513,,,,
39.2,80.31,8.517,,,,
39.216667,80.47,8.513,,,,
39.233333,80.42,8.51,,,,
39.25,80.19,8.512,,,,
39.266667,80.28,8.511,,,,
39.283333,80.4,8.513,,,,
39.3,79.78,8.512,,,,
39.316667,80.15,8.513,,,,
39.333333,80.3,8.514,,,,
39.35,80.35,8.512,,,,
39.366667,80.36,8.512,,,,
39.383333,80.12,8.512,,,,
39.4,80.21,8.512,,,,
39.416667,80.39,8.511,,,,
39.433333,80.53,8.512,,,,
39.45,80.49,8.513,,,,
39.466667,80.17,8.512,,,,
39.483333,80.33,8.512,,,,
39.5,80.45,8.512,,,,
39.516667,80.33,8.511,,,,
39.533333,80.28,8.51,,,,
39.55,80.58,8.511,,,,
39.566667,80.35,8.512,,,,
39.583333,80.27,8.512,,,,
39.6,80.4,8.511,,,,
39.616667,80.31,8.51,,,,
39.633333,80.32,8.511,,,,
39.65,80.61,8.515,,,,
39.666667,80.35,8.511,,,,
39.683333,80.43,8.512,,,,
39.7,80.23,8.509,,,,
39.716667,80.3,8.509,,,,
39.733333,80.56,8.511,,,,
39.75,80.24,8.51,,,,
39.766667,80.47,8.51,,,,
39.783333,80.2,8.507,,,,
39.8,80.32,8.509,,,,
39.816667,80.18,8.511,,,,
39.833333,80.09,8.51,,,,
39.85,80.21,8.507,,,,
39.866667,80.49,8.509,,,,
39.883333,80.6,8.511,,,,
39.9,80.3,8.511,,,,
39.916667,80.22,8.509,,,,
39.933333,80.12,8.509,,,,
39.95,80.38,8.51,,,,
39.966667,80.26,8.509,,,,
39.983333,80.28,8.508,,,,
40,80.36,8.509,,,,
40.016667,80.3,8.509,,,,
40.033333,80.07,8.508,,,,
40.05,80.45,8.509,,,,
40.066667,80.17,8.509,,,,
40.083333,80.16,8.51,,,,
40.1,80.7,8.509,,,,
40.116667,80.45,8.51,,,,
40.133333,80.27,8.511,,,,
40.15,80.22,8.51,,,,
40.166667,80.27,8.509,,,,
40.183333,80.23,8.51,,,,
40.2,80.52,8.509,,,,
40.216667,80.18,8.509,,,,
40.233333,80.52,8.511,,,,
40.25,80.47,8.51,,,,
40.266667,80.37,8.509,,,,
40.283333,80.1,8.507,,,,
40.3,80.35,8.508,,,,
40.316667,80.13,8.509,,,,
40.333333,80.39,8.509,,,,
40.35,80.56,8.51,,,,
40.366667,80.27,8.507,,,,
40.383333,80.38,8.508,,,,
40.4,80.5,8.508,,,,
40.416667,80.18,8.508,,,,
40.433333,80.44,8.508,,,,
40.45,80.57,8.509,,,,
40.466667,80.17,8.508,,,,
40.483333,80.36,8.511,,,,
40.5,80.79,8.509,,,,
40.516667,80.89,8.508,,,,
40.533333,80.47,8.507,,,,
40.55,80.61,8.508,,,,
40.566667,80.5,8.509,,,,
40.583333,80.67,8.509,,,,
40.6,79.98,8.507,,,,
40.616667,80.55,8.508,,,,
40.633333,80.48,8.509,,,,
40.65,80.48,8.508,,,,
40.666667,80.41,8.507,,,,
40.683333,80.51,8.507,,,,
40.7,80.37,8.508,,,,
40.716667,80.4,8.508,,,,
40.733333,80.46,8.509,,,,
40.75,80.36,8.507,,,,
40.766667,80.44,8.508,,,,
40.783333,80.44,8.506,,,,
40.8,80.44,8.508,,,,
40.816667,80.44,8.508,,,,
40.833333,80.33,8.507,,,,
40.85,80.41,8.508,,,,
40.866667,80.66,8.508,,,,
40.883333,80.35,8.508,,,,
40.9,80.28,8.506,,,,
40.916667,80.39,8.506,,,,
40.933333,80.53,8.509,,,,
40.95,80.61,8.505,,,,
40.966667,80.5,8.509,,,,
40.983333,80.23,8.505,,,,
41,80.51,8.506,,,,
41.016667,80.58,8.508,,,,
41.033333,80.55,8.506,,,,
41.05,80.51,8.505,,,,
41.066667,80.53,8.507,,,,
41.083333,80.51,8.507,,,,
41.1,80.78,8.506,,,,
41.116667,80.68,8.506,,,,
41.133333,80.43,8.507,,,,
41.15,80.75,8.507,,,,
41.166667,80.38,8.506,,,,
41.183333,80.39,8.506,,,,
41.2,80.63,8.508,,,,
41.216667,80.57,8.507,,,,
41.233333,80.65,8.508,,,,
41.25,80.54,8.505,,,,
41.266667,80.15,8.502,,,,
41.283333,80.26,8.505,,,,
41.3,80.48,8.506,,,,
41.316667,80.39,8.504,,,,
41.333333,80.55,8.505,,,,
41.35,80.73,8.506,,,,
41.366667,80.48,8.506,,,,
41.383333,80.68,8.505,,,,
41.4,80.05,8.505,,,,
41.416667,80.36,8.505,,,,
41.433333,80.29,8.506,,,,
41.45,80.43,8.505,,,,
41.466667,80.63,8.506,,,,
41.483333,80.24,8.507,,,,
41.5,80.49,8.505,,,,
41.516667,80.15,8.506,,,,
41.533333,80.49,8.505,,,,
41.55,80.19,8.504,,,,
41.566667,80.13,8.505,,,,
41.583333,80.71,8.506,,,,
41.6,80.27,8.504,,,,
41.616667,80.33,8.504,,,,
41.633333,80.56,8.505,,,,
41.65,80.39,8.503,,,,
41.666667,80.71,8.506,,,,
41.683333,80.64,8.505,,,,
41.7,80.53,8.505,,,,
41.716667,80.35,8.503,,,,
41.733333,80.28,8.502,,,,
41.75,80.9,8.505,,,,
41.766667,80.69,8.505,,,,
41.783333,80.54,8.507,,,,
41.8,80.42,8.504,,,,
41.816667,80.37,8.505,,,,
41.833333,80.56,8.504,,,,
41.85,80.74,8.504,,,,
41.866667,80.28,8.503,,,,
41.883333,80.36,8.503,,,,
41.9,80.56,8.504,,,,
41.916667,80.58,8.506,,,,
41.933333,80.46,8.502,,,,
41.95,80.68,8.503,,,,
41.966667,80.7,8.504,,,,
41.983333,80.18,8.502,,,,
42,80.19,8.503,,,,
42.016667,80.33,8.502,,,,
42.033333,80.37,8.5,,,,
42.05,80.67,8.503,,,,
42.066667,80.52,8.506,,,,
42.083333,80.34,8.502,,,,
42.1,80.66,8.505,,,,
42.116667,80.63,8.506,,,,
42.133333,80.46,8.503,,,,
42.15,80.8,8.503,,,,
42.166667,80.62,8.504,,,,
42.183333,80.57,8.502,,,,
42.2,80.57,8.503,,,,
42.216667,80.22,8.501,,,,
42.233333,80.69,8.504,,,,
42.25,80.58,8.504,,,,
42.266667,80.55,8.503,,,,
42.283333,80.3,8.504,,,,
42.3,80.41,8.502,,,,
42.316667,80.59,8.502,,,,
42.333333,80.29,8.502,,,,
42.35,80.27,8.502,,,,
42.366667,80.67,8.502,,,,
42.383333,80.45,8.503,,,,
42.4,80.43,8.502,,,,
42.416667,80.67,8.504,,,,
42.433333,80.45,8.501,,,,
42.45,80.35,8.502,,,,
42.466667,80.3,8.502,,,,
42.483333,80.59,8.502,,,,
42.5,80.38,8.501,,,,
42.516667,80.54,8.503,,,,
42.533333,80.5,8.502,,,,
42.55,80.83,8.502,,,,
42.566667,80.77,8.503,,,,
42.583333,80.51,8.502,,,,
42.6,80.44,8.501,,,,
42.616667,80.53,8.502,,,,
42.633333,80.45,8.502,,,,
42.65,80.27,8.501,,,,
42.666667,80.5,8.502,,,,
42.683333,80.72,8.502,,,,
42.7,80.58,8.502,,,,
42.716667,80.22,8.499,,,,
42.733333,80.41,8.5,,,,
42.75,80.68,8.501,,,,
42.766667,80.76,8.503,,,,
42.783333,80.66,8.502,,,,
42.8,80.59,8.502,,,,
42.816667,80.61,8.501,,,,
42.833333,80.67,8.502,,,,
42.85,80.48,8.501,,,,
42.866667,80.9,8.502,,,,
42.883333,80.22,8.499,,,,
42.9,80.6,8.5,,,,
42.916667,80.28,8.501,,,,
42.933333,80.75,8.502,,,,
42.95,80.49,8.499,,,,
42.966667,80.44,8.501,,,,
42.983333,80.62,8.501,,,,
43,80.43,8.501,,,,
43.016667,80.89,8.501,,,,
43.033333,80.4,8.5,,,,
43.05,80.07,8.499,,,,
43.066667,80.52,8.501,,,,
43.083333,80.69,8.502,,,,
43.1,80.66,8.502,,,,
43.116667,80.29,8.497,,,,
43.133333,80.59,8.503,,,,
43.15,80.74,8.501,,,,
43.166667,80.5,8.503,,,,
43.183333,80.56,8.5,,,,
43.2,80.57,8.498,,,,
43.216667,80.49,8.5,,,,
43.233333,80.48,8.501,,,,
43.25,80.55,8.5,,,,
43.266667,80.5,8.501,,,,
43.283333,80.6,8.502,,,,
43.3,80.54,8.501,,,,
43.316667,80.53,8.5,,,,
43.333333,80.31,8.499,,,,
43.35,80.65,8.5,,,,
43.366667,80.78,8.501,,,,
43.383333,80.41,8.498,,,,
43.4,80.68,8.501,,,,
43.416667,80.6,8.498,,,,
43.433333,80.68,8.501,,,,
43.45,80.58,8.5,,,,
43.466667,80.58,8.501,,,,
43.483333,81,8.503,,,,
43.5,80.5,8.5,,,,
43.516667,80.46,8.498,,,,
43.533333,80.82,8.501,,,,
43.55,80.82,8.5,,,,
43.566667,80.84,8.499,,,,
43.583333,80.49,8.499,,,,
43.6,80.53,8.5,,,,
43.616667,80.64,8.501,,,,
43.633333,80.67,8.498,,,,
43.65,80.28,8.498,,,,
43.666667,80.47,8.499,,,,
43.683333,80.37,8.499,,,,
43.7,80.76,8.499,,,,
43.716667,80.38,8.497,,,,
43.733333,80.58,8.499,,,,
43.75,80.42,8.499,,,,
43.766667,80.4,8.5,,,,
43.783333,81.05,8.5,,,,
43.8,80.59,8.499,,,,
43.816667,80.81,8.498,,,,
43.833333,80.7,8.497,,,,
43.85,80.61,8.498,,,,
43.866667,80.43,8.499,,,,
43.883333,80.44,8.498,,,,
43.9,80.4,8.498,,,,
43.916667,80.5,8.496,,,,
43.933333,80.82,8.499,,,,
43.95,80.51,8.498,,,,
43.966667,80.7,8.5,,,,
43.983333,80.6,8.498,,,,
44,80.42,8.497,,,,
44.016667,80.7,8.499,,,,
44.033333,80.65,8.5,,,,
44.05,80.94,8.498,,,,
44.066667,80.68,8.496,,,,
44.083333,80.62,8.497,,,,
44.1,80.53,8.496,,,,
44.116667,80.3,8.496,,,,
44.133333,80.72,8.498,,,,
44.15,80.56,8.497,,,,
44.166667,80.59,8.497,,,,
44.183333,81.02,8.499,,,,
44.2,80.59,8.497,,,,
44.216667,80.64,8.497,,,,
44.233333,80.6,8.497,,,,
44.25,80.79,8.499,,,,
44.266667,80.81,8.498,,,,
44.283333,81.17,8.499,,,,
44.3,80.86,8.499,,,,
44.316667,80.89,8.497,,,,
44.333333,80.66,8.5,,,,
44.35,80.55,8.498,,,,
44.366667,80.96,8.498,,,,
44.383333,80.87,8.498,,,,
44.4,80.93,8.496,,,,
44.416667,80.88,8.498,,,,
44.433333,80.8,8.498,,,,
44.45,80.79,8.496,,,,
44.466667,81.13,8.498,,,,
44.483333,80.55,8.496,,,,
44.5,80.95,8.498,,,,
