Time (min),Temperature (C),TG (mg),Mass Percentage,Conversion
36.0333,85.02,7.8965,82.1841532841398,1.00087703911594
36.05,85.04,7.8966,82.1851940509768,1.00081856984155
36.0667,85.03,7.8966,82.1851940509768,1.00081856984155
36.0833,85.06,7.8965,82.1841532841398,1.00087703911594
36.1,85.09,7.8965,82.1841532841398,1.00087703911594
36.1167,85.22,7.8965,82.1841532841398,1.00087703911594
36.1333,85.15,7.8966,82.1851940509768,1.00081856984155
36.15,85.02,7.8966,82.1851940509768,1.00081856984155
36.1667,84.97,7.8966,82.1851940509768,1.00081856984155
36.1833,84.99,7.8966,82.1851940509768,1.00081856984155
36.2,85.2,7.8966,82.1851940509768,1.00081856984155
36.2167,85.18,7.8966,82.1851940509768,1.00081856984155
36.2333,85.21,7.8965,82.1841532841398,1.00087703911594
36.25,85.6,7.8965,82.1841532841398,1.00087703911594
36.2667,85.01,7.8965,82.1841532841398,1.00087703911594
36.2833,84.99,7.8965,82.1841532841398,1.00087703911594
36.3,85.09,7.8965,82.1841532841398,1.00087703911594
36.3167,85.09,7.8965,82.1841532841398,1.00087703911594
36.3333,85.02,7.8965,82.1841532841398,1.00087703911594
36.35,85.18,7.8965,82.1841532841398,1.00087703911594
36.3667,85.1,7.8965,82.1841532841398,1.00087703911594
36.3833,85.06,7.8965,82.1841532841398,1.00087703911594
36.4,84.8,7.8965,82.1841532841398,1.00087703911594
36.4167,85,7.8965,82.1841532841398,1.00087703911594
36.4333,84.92,7.8965,82.1841532841398,1.00087703911594
36.45,85.07,7.8966,82.1851940509768,1.00081856984155
36.4667,84.93,7.8966,82.1851940509768,1.00081856984155
36.4833,84.96,7.8966,82.1851940509768,1.00081856984155
36.5,85.02,7.8966,82.1851940509768,1.00081856984155
36.5167,85.1,7.8966,82.1851940509768,1.00081856984155
36.5333,85.1,7.8966,82.1851940509768,1.00081856984155
36.55,84.95,7.8966,82.1851940509768,1.00081856984155
36.5667,85.17,7.8965,82.1841532841398,1.00087703911594
36.5833,84.98,7.8965,82.1841532841398,1.00087703911594
36.6,84.88,7.8965,82.1841532841398,1.00087703911594
36.6167,85.14,7.8965,82.1841532841398,1.00087703911594
36.6333,85.13,7.8965,82.1841532841398,1.00087703911594
36.65,85.03,7.8965,82.1841532841398,1.00087703911594
36.6667,84.76,7.8964,82.1831125173027,1.00093550839034
36.6833,84.94,7.8964,82.1831125173027,1.00093550839034
36.7,85.14,7.8964,82.1831125173027,1.00093550839034
36.7167,85.03,7.8964,82.1831125173027,1.00093550839034
36.7333,85.16,7.8964,82.1831125173027,1.00093550839034
36.75,84.91,7.8964,82.1831125173027,1.00093550839034
36.7667,84.74,7.8964,82.1831125173027,1.00093550839034
36.7833,85.21,7.8965,82.1841532841398,1.00087703911594
36.8,85.33,7.8965,82.1841532841398,1.00087703911594
36.8167,85.22,7.8965,82.1841532841398,1.00087703911594
36.8333,84.81,7.8965,82.1841532841398,1.00087703911594
36.85,84.88,7.8965,82.1841532841398,1.00087703911594
36.8667,84.98,7.8965,82.1841532841398,1.00087703911594
36.8833,85.25,7.8965,82.1841532841398,1.00087703911594
36.9,85.04,7.8965,82.1841532841398,1.00087703911594
36.9167,85.29,7.8966,82.1851940509768,1.00081856984155
36.9333,84.73,7.8965,82.1841532841398,1.00087703911594
36.95,85.26,7.8965,82.1841532841398,1.00087703911594
36.9667,84.77,7.8965,82.1841532841398,1.00087703911594
36.9833,85.38,7.8965,82.1841532841398,1.00087703911594
37,85.05,7.8966,82.1851940509768,1.00081856984155
37.0167,85.25,7.8966,82.1851940509768,1.00081856984155
37.0333,85.31,7.8966,82.1851940509768,1.00081856984155
37.05,84.92,7.8966,82.1851940509768,1.00081856984155
37.0667,85,7.8967,82.1862348178138,1.00076010056715
37.0833,85.13,7.8967,82.1862348178138,1.00076010056715
37.1,85.05,7.8967,82.1862348178138,1.00076010056715
37.1167,85.01,7.8967,82.1862348178138,1.00076010056715
37.1333,85.22,7.8967,82.1862348178138,1.00076010056715
37.15,84.96,7.8967,82.1862348178138,1.00076010056715
37.1667,85.07,7.8967,82.1862348178138,1.00076010056715
37.1833,85.49,7.8967,82.1862348178138,1.00076010056715
37.2,85.06,7.8967,82.1862348178138,1.00076010056715
37.2167,84.79,7.8967,82.1862348178138,1.00076010056715
37.2333,85.26,7.8967,82.1862348178138,1.00076010056715
37.25,85.39,7.8967,82.1862348178138,1.00076010056715
37.2667,85.15,7.8967,82.1862348178138,1.00076010056715
37.2833,85.25,7.8966,82.1851940509768,1.00081856984155
37.3,85.14,7.8966,82.1851940509768,1.00081856984155
37.3167,84.95,7.8966,82.1851940509768,1.00081856984155
37.3333,84.99,7.8966,82.1851940509768,1.00081856984155
37.35,85.01,7.8967,82.1862348178138,1.00076010056715
37.3667,85.19,7.8967,82.1862348178138,1.00076010056715
37.3833,85.07,7.8967,82.1862348178138,1.00076010056715
37.4,84.85,7.8967,82.1862348178138,1.00076010056715
37.4167,85.16,7.8967,82.1862348178138,1.00076010056715
37.4333,85.26,7.8967,82.1862348178138,1.00076010056715
37.45,84.91,7.8967,82.1862348178138,1.00076010056715
37.4667,85.01,7.8967,82.1862348178138,1.00076010056715
37.4833,84.87,7.8966,82.1851940509768,1.00081856984155
37.5,85.26,7.8966,82.1851940509768,1.00081856984155
37.5167,85.18,7.8966,82.1851940509768,1.00081856984155
37.5333,85.21,7.8966,82.1851940509768,1.00081856984155
37.55,85.17,7.8967,82.1862348178138,1.00076010056715
37.5667,85.2,7.8966,82.1851940509768,1.00081856984155
37.5833,84.98,7.8966,82.1851940509768,1.00081856984155
37.6,85.04,7.8966,82.1851940509768,1.00081856984155
37.6167,84.85,7.8967,82.1862348178138,1.00076010056715
37.6333,85.24,7.8967,82.1862348178138,1.00076010056715
37.65,85.15,7.8967,82.1862348178138,1.00076010056715
37.6667,84.94,7.8967,82.1862348178138,1.00076010056715
37.6833,84.7,7.8968,82.1872755846508,1.00070163129276
37.7,85.3,7.8968,82.1872755846508,1.00070163129276
37.7167,85.04,7.8968,82.1872755846508,1.00070163129276
37.7333,84.76,7.8968,82.1872755846508,1.00070163129276
37.75,84.94,7.8968,82.1872755846508,1.00070163129276
37.7667,84.88,7.8968,82.1872755846508,1.00070163129276
37.7833,85.32,7.8968,82.1872755846508,1.00070163129276
37.8,85.1,7.8968,82.1872755846508,1.00070163129276
37.8167,84.86,7.8968,82.1872755846508,1.00070163129276
37.8333,85.2,7.8968,82.1872755846508,1.00070163129276
37.85,85.04,7.8968,82.1872755846508,1.00070163129276
37.8667,84.89,7.8968,82.1872755846508,1.00070163129276
37.8833,85.13,7.8969,82.1883163514878,1.00064316201836
37.9,84.82,7.8969,82.1883163514878,1.00064316201836
37.9167,85.21,7.8969,82.1883163514878,1.00064316201836
37.9333,85.17,7.8969,82.1883163514878,1.00064316201836
37.95,84.94,7.8969,82.1883163514878,1.00064316201836
37.9667,85.03,7.8969,82.1883163514878,1.00064316201836
37.9833,84.84,7.8969,82.1883163514878,1.00064316201836
38,85.04,7.897,82.1893571183248,1.00058469274396
38.0167,85.08,7.897,82.1893571183248,1.00058469274396
38.0333,85.05,7.897,82.1893571183248,1.00058469274396
38.05,85.14,7.897,82.1893571183248,1.00058469274396
38.0667,85.03,7.897,82.1893571183248,1.00058469274396
38.0833,84.83,7.897,82.1893571183248,1.00058469274396
38.1,84.89,7.897,82.1893571183248,1.00058469274396
38.1167,85.1,7.8969,82.1883163514878,1.00064316201836
38.1333,84.87,7.8969,82.1883163514878,1.00064316201836
38.15,85.06,7.8969,82.1883163514878,1.00064316201836
38.1667,84.83,7.897,82.1893571183248,1.00058469274396
38.1833,85.05,7.897,82.1893571183248,1.00058469274396
38.2,85.3,7.897,82.1893571183248,1.00058469274396
38.2167,84.97,7.897,82.1893571183248,1.00058469274396
38.2333,85.21,7.897,82.1893571183248,1.00058469274396
38.25,85.08,7.8971,82.1903978851618,1.00052622346957
38.2667,84.99,7.8971,82.1903978851618,1.00052622346957
38.2833,85.03,7.8971,82.1903978851618,1.00052622346957
38.3,84.96,7.8971,82.1903978851618,1.00052622346957
38.3167,85,7.8971,82.1903978851618,1.00052622346957
38.3333,85.15,7.8971,82.1903978851618,1.00052622346957
38.35,85.1,7.8971,82.1903978851618,1.00052622346957
38.3667,85.27,7.8972,82.1914386519988,1.00046775419517
38.3833,85.28,7.8972,82.1914386519988,1.00046775419517
38.4,84.86,7.8972,82.1914386519988,1.00046775419517
38.4167,85.07,7.8972,82.1914386519988,1.00046775419517
38.4333,84.9,7.8971,82.1903978851618,1.00052622346957
38.45,84.97,7.8971,82.1903978851618,1.00052622346957
38.4667,85.04,7.8971,82.1903978851618,1.00052622346957
38.4833,84.79,7.8971,82.1903978851618,1.00052622346957
38.5,85.05,7.8971,82.1903978851618,1.00052622346957
38.5167,85.19,7.8971,82.1903978851618,1.00052622346957
38.5333,85.1,7.8971,82.1903978851618,1.00052622346957
38.55,84.81,7.8971,82.1903978851618,1.00052622346957
38.5667,84.7,7.8971,82.1903978851618,1.00052622346957
38.5833,84.97,7.8972,82.1914386519988,1.00046775419517
38.6,85.05,7.8972,82.1914386519988,1.00046775419517
38.6167,85.13,7.8972,82.1914386519988,1.00046775419517
38.6333,84.59,7.8972,82.1914386519988,1.00046775419517
38.65,84.84,7.8972,82.1914386519988,1.00046775419517
38.6667,84.95,7.8972,82.1914386519988,1.00046775419517
38.6833,85,7.8973,82.1924794188358,1.00040928492077
38.7,85.3,7.8973,82.1924794188358,1.00040928492077
38.7167,84.96,7.8972,82.1914386519988,1.00046775419517
38.7333,84.99,7.8973,82.1924794188358,1.00040928492077
38.75,84.93,7.8972,82.1914386519988,1.00046775419517
38.7667,85.03,7.8972,82.1914386519988,1.00046775419517
38.7833,84.85,7.8973,82.1924794188358,1.00040928492077
38.8,84.85,7.8972,82.1914386519988,1.00046775419517
38.8167,85,7.8972,82.1914386519988,1.00046775419517
38.8333,85.06,7.8972,82.1914386519988,1.00046775419517
38.85,84.72,7.8972,82.1914386519988,1.00046775419517
38.8667,85.23,7.8972,82.1914386519988,1.00046775419517
38.8833,85.15,7.8972,82.1914386519988,1.00046775419517
38.9,85.12,7.8971,82.1903978851618,1.00052622346957
38.9167,85,7.8971,82.1903978851618,1.00052622346957
38.9333,85.32,7.8971,82.1903978851618,1.00052622346957
38.95,84.93,7.8971,82.1903978851618,1.00052622346957
38.9667,84.8,7.8972,82.1914386519988,1.00046775419517
38.9833,84.77,7.8972,82.1914386519988,1.00046775419517
39,84.88,7.8972,82.1914386519988,1.00046775419517
39.0167,84.87,7.8972,82.1914386519988,1.00046775419517
39.0333,85.1,7.8972,82.1914386519988,1.00046775419517
39.05,84.73,7.8972,82.1914386519988,1.00046775419517
39.0667,85.04,7.8972,82.1914386519988,1.00046775419517
39.0833,84.94,7.8971,82.1903978851618,1.00052622346957
39.1,84.82,7.8971,82.1903978851618,1.00052622346957
39.1167,85.09,7.8971,82.1903978851618,1.00052622346957
39.1333,85.1,7.8971,82.1903978851618,1.00052622346957
39.15,85.1,7.8971,82.1903978851618,1.00052622346957
39.1667,85.03,7.897,82.1893571183248,1.00058469274396
39.1833,84.77,7.897,82.1893571183248,1.00058469274396
39.2,84.88,7.897,82.1893571183248,1.00058469274396
39.2167,85.17,7.8969,82.1883163514878,1.00064316201836
39.2333,84.86,7.8969,82.1883163514878,1.00064316201836
39.25,84.67,7.8969,82.1883163514878,1.00064316201836
39.2667,85.21,7.8969,82.1883163514878,1.00064316201836
39.2833,85.15,7.8969,82.1883163514878,1.00064316201836
39.3,84.9,7.8969,82.1883163514878,1.00064316201836
39.3167,84.73,7.8969,82.1883163514878,1.00064316201836
39.3333,85.03,7.8969,82.1883163514878,1.00064316201836
39.35,85.14,7.8969,82.1883163514878,1.00064316201836
39.3667,85.02,7.8969,82.1883163514878,1.00064316201836
39.3833,85.47,7.8968,82.1872755846508,1.00070163129276
39.4,84.68,7.8968,82.1872755846508,1.00070163129276
39.4167,85.01,7.8968,82.1872755846508,1.00070163129276
39.4333,85.41,7.8968,82.1872755846508,1.00070163129276
39.45,85.1,7.8968,82.1872755846508,1.00070163129276
39.4667,85.05,7.8968,82.1872755846508,1.00070163129276
39.4833,84.99,7.8968,82.1872755846508,1.00070163129276
39.5,84.81,7.8969,82.1883163514878,1.00064316201836
39.5167,84.96,7.8969,82.1883163514878,1.00064316201836
39.5333,85.14,7.8968,82.1872755846508,1.00070163129276
39.55,84.91,7.8968,82.1872755846508,1.00070163129276
39.5667,84.89,7.8968,82.1872755846508,1.00070163129276
39.5833,84.82,7.8968,82.1872755846508,1.00070163129276
39.6,84.95,7.8968,82.1872755846508,1.00070163129276
39.6167,85.09,7.8968,82.1872755846508,1.00070163129276
39.6333,84.92,7.8968,82.1872755846508,1.00070163129276
39.65,84.96,7.8968,82.1872755846508,1.00070163129276
39.6667,84.93,7.8968,82.1872755846508,1.00070163129276
39.6833,84.95,7.8968,82.1872755846508,1.00070163129276
39.7,85,7.8968,82.1872755846508,1.00070163129276
39.7167,84.9,7.8967,82.1862348178138,1.00076010056715
39.7333,84.92,7.8967,82.1862348178138,1.00076010056715
39.75,85.08,7.8967,82.1862348178138,1.00076010056715
39.7667,85.02,7.8967,82.1862348178138,1.00076010056715
39.7833,84.8,7.8967,82.1862348178138,1.00076010056715
39.8,85.36,7.8967,82.1862348178138,1.00076010056715
39.8167,84.93,7.8966,82.1851940509768,1.00081856984155
39.8333,84.88,7.8967,82.1862348178138,1.00076010056715
39.85,84.65,7.8967,82.1862348178138,1.00076010056715
39.8667,84.87,7.8967,82.1862348178138,1.00076010056715
39.8833,84.74,7.8967,82.1862348178138,1.00076010056715
39.9,85.11,7.8967,82.1862348178138,1.00076010056715
39.9167,84.89,7.8966,82.1851940509768,1.00081856984155
39.9333,84.86,7.8966,82.1851940509768,1.00081856984155
39.95,84.83,7.8966,82.1851940509768,1.00081856984155
39.9667,85.12,7.8966,82.1851940509768,1.00081856984155
39.9833,85.03,7.8966,82.1851940509768,1.00081856984155
40,84.85,7.8966,82.1851940509768,1.00081856984155
40.0167,84.84,7.8966,82.1851940509768,1.00081856984155
40.0333,85.33,7.8966,82.1851940509768,1.00081856984155
40.05,85.02,7.8967,82.1862348178138,1.00076010056715
40.0667,84.89,7.8966,82.1851940509768,1.00081856984155
40.0833,84.97,7.8966,82.1851940509768,1.00081856984155
40.1,84.7,7.8967,82.1862348178138,1.00076010056715
40.1167,84.97,7.8967,82.1862348178138,1.00076010056715
40.1333,84.56,7.8968,82.1872755846508,1.00070163129276
40.15,85.09,7.8968,82.1872755846508,1.00070163129276
40.1667,84.66,7.8968,82.1872755846508,1.00070163129276
40.1833,84.82,7.8969,82.1883163514878,1.00064316201836
40.2,85.08,7.8969,82.1883163514878,1.00064316201836
40.2167,85.01,7.8969,82.1883163514878,1.00064316201836
40.2333,84.95,7.8969,82.1883163514878,1.00064316201836
40.25,84.53,7.8969,82.1883163514878,1.00064316201836
40.2667,85.06,7.8969,82.1883163514878,1.00064316201836
40.2833,85.17,7.897,82.1893571183248,1.00058469274396
40.3,84.63,7.897,82.1893571183248,1.00058469274396
40.3167,84.79,7.897,82.1893571183248,1.00058469274396
40.3333,84.85,7.897,82.1893571183248,1.00058469274396
40.35,85.27,7.897,82.1893571183248,1.00058469274396
40.3667,84.98,7.897,82.1893571183248,1.00058469274396
40.3833,84.65,7.897,82.1893571183248,1.00058469274396
40.4,84.86,7.897,82.1893571183248,1.00058469274396
40.4167,84.66,7.897,82.1893571183248,1.00058469274396
40.4333,84.7,7.8971,82.1903978851618,1.00052622346957
40.45,84.83,7.8971,82.1903978851618,1.00052622346957
40.4667,84.73,7.8971,82.1903978851618,1.00052622346957
40.4833,85.01,7.8972,82.1914386519988,1.00046775419517
40.5,84.66,7.8972,82.1914386519988,1.00046775419517
40.5167,84.79,7.8972,82.1914386519988,1.00046775419517
40.5333,84.71,7.8972,82.1914386519988,1.00046775419517
40.55,85.29,7.8973,82.1924794188358,1.00040928492077
40.5667,84.98,7.8972,82.1914386519988,1.00046775419517
40.5833,85.09,7.8972,82.1914386519988,1.00046775419517
40.6,84.98,7.8972,82.1914386519988,1.00046775419517
40.6167,84.67,7.8973,82.1924794188358,1.00040928492077
40.6333,84.55,7.8972,82.1914386519988,1.00046775419517
40.65,85.28,7.8973,82.1924794188358,1.00040928492077
40.6667,85.1,7.8973,82.1924794188358,1.00040928492077
40.6833,84.87,7.8973,82.1924794188358,1.00040928492077
40.7,84.82,7.8973,82.1924794188358,1.00040928492077
40.7167,84.91,7.8973,82.1924794188358,1.00040928492077
40.7333,84.77,7.8973,82.1924794188358,1.00040928492077
40.75,84.85,7.8973,82.1924794188358,1.00040928492077
40.7667,85.26,7.8974,82.1935201856728,1.00035081564638
40.7833,85.05,7.8974,82.1935201856728,1.00035081564638
40.8,85.05,7.8974,82.1935201856728,1.00035081564638
40.8167,85.14,7.8974,82.1935201856728,1.00035081564638
40.8333,84.78,7.8974,82.1935201856728,1.00035081564638
40.85,84.75,7.8974,82.1935201856728,1.00035081564638
40.8667,84.6,7.8974,82.1935201856728,1.00035081564638
40.8833,85.04,7.8974,82.1935201856728,1.00035081564638
40.9,84.98,7.8974,82.1935201856728,1.00035081564638
40.9167,84.77,7.8974,82.1935201856728,1.00035081564638
40.9333,84.84,7.8974,82.1935201856728,1.00035081564638
40.95,85.02,7.8974,82.1935201856728,1.00035081564638
40.9667,84.64,7.8975,82.1945609525098,1.00029234637198
40.9833,84.66,7.8975,82.1945609525098,1.00029234637198
41,84.73,7.8975,82.1945609525098,1.00029234637198
41.0167,84.68,7.8975,82.1945609525098,1.00029234637198
41.0333,84.55,7.8975,82.1945609525098,1.00029234637198
41.05,84.63,7.8975,82.1945609525098,1.00029234637198
41.0667,84.82,7.8975,82.1945609525098,1.00029234637198
41.0833,84.98,7.8976,82.1956017193468,1.00023387709759
41.1,84.82,7.8976,82.1956017193468,1.00023387709759
41.1167,84.86,7.8976,82.1956017193468,1.00023387709759
41.1333,84.63,7.8976,82.1956017193468,1.00023387709759
41.15,84.76,7.8976,82.1956017193468,1.00023387709759
41.1667,84.92,7.8976,82.1956017193468,1.00023387709759
41.1833,84.97,7.8976,82.1956017193468,1.00023387709759
41.2,84.74,7.8976,82.1956017193468,1.00023387709759
41.2167,84.64,7.8976,82.1956017193468,1.00023387709759
41.2333,84.62,7.8977,82.1966424861838,1.00017540782319
41.25,84.59,7.8977,82.1966424861838,1.00017540782319
41.2667,84.68,7.8977,82.1966424861838,1.00017540782319
41.2833,85.07,7.8977,82.1966424861838,1.00017540782319
41.3,84.61,7.8977,82.1966424861838,1.00017540782319
41.3167,84.71,7.8977,82.1966424861838,1.00017540782319
41.3333,84.79,7.8977,82.1966424861838,1.00017540782319
41.35,84.87,7.8977,82.1966424861838,1.00017540782319
41.3667,84.46,7.8977,82.1966424861838,1.00017540782319
41.3833,84.97,7.8977,82.1966424861838,1.00017540782319
41.4,84.87,7.8977,82.1966424861838,1.00017540782319
41.4167,84.87,7.8977,82.1966424861838,1.00017540782319
41.4333,84.98,7.8977,82.1966424861838,1.00017540782319
41.45,84.93,7.8977,82.1966424861838,1.00017540782319
41.4667,84.79,7.8977,82.1966424861838,1.00017540782319
41.4833,84.41,7.8976,82.1956017193468,1.00023387709759
41.5,84.95,7.8976,82.1956017193468,1.00023387709759
41.5167,84.85,7.8976,82.1956017193468,1.00023387709759
41.5333,84.89,7.8976,82.1956017193468,1.00023387709759
41.55,84.82,7.8975,82.1945609525098,1.00029234637198
41.5667,84.72,7.8975,82.1945609525098,1.00029234637198
41.5833,84.85,7.8975,82.1945609525098,1.00029234637198
41.6,85.03,7.8976,82.1956017193468,1.00023387709759
41.6167,84.63,7.8976,82.1956017193468,1.00023387709759
41.6333,85.14,7.8975,82.1945609525098,1.00029234637198
41.65,85.07,7.8975,82.1945609525098,1.00029234637198
41.6667,84.78,7.8975,82.1945609525098,1.00029234637198
41.6833,84.87,7.8975,82.1945609525098,1.00029234637198
41.7,84.7,7.8975,82.1945609525098,1.00029234637198
41.7167,84.71,7.8975,82.1945609525098,1.00029234637198
41.7333,84.69,7.8976,82.1956017193468,1.00023387709759
41.75,85.17,7.8975,82.1945609525098,1.00029234637198
41.7667,84.62,7.8975,82.1945609525098,1.00029234637198
41.7833,84.82,7.8975,82.1945609525098,1.00029234637198
41.8,84.83,7.8975,82.1945609525098,1.00029234637198
41.8167,84.87,7.8975,82.1945609525098,1.00029234637198
41.8333,84.69,7.8975,82.1945609525098,1.00029234637198
41.85,84.76,7.8976,82.1956017193468,1.00023387709759
41.8667,84.97,7.8976,82.1956017193468,1.00023387709759
41.8833,84.65,7.8976,82.1956017193468,1.00023387709759
41.9,84.7,7.8976,82.1956017193468,1.00023387709759
41.9167,84.68,7.8976,82.1956017193468,1.00023387709759
41.9333,84.84,7.8976,82.1956017193468,1.00023387709759
41.95,84.74,7.8976,82.1956017193468,1.00023387709759
41.9667,84.7,7.8976,82.1956017193468,1.00023387709759
41.9833,84.62,7.8977,82.1966424861838,1.00017540782319
42,84.73,7.8977,82.1966424861838,1.00017540782319
42.0167,84.85,7.8977,82.1966424861838,1.00017540782319
42.0333,84.89,7.8977,82.1966424861838,1.00017540782319
42.05,84.84,7.8977,82.1966424861838,1.00017540782319
42.0667,84.67,7.8977,82.1966424861838,1.00017540782319
42.0833,85.18,7.8977,82.1966424861838,1.00017540782319
42.1,85.04,7.8977,82.1966424861838,1.00017540782319
42.1167,84.95,7.8977,82.1966424861838,1.00017540782319
42.1333,85.19,7.8977,82.1966424861838,1.00017540782319
42.15,84.81,7.8977,82.1966424861838,1.00017540782319
42.1667,85.04,7.8978,82.1976832530208,1.00011693854879
42.1833,84.45,7.8977,82.1966424861838,1.00017540782319
42.2,85.01,7.8978,82.1976832530208,1.00011693854879
42.2167,84.86,7.8978,82.1976832530208,1.00011693854879
42.2333,85.11,7.8978,82.1976832530208,1.00011693854879
42.25,84.71,7.8978,82.1976832530208,1.00011693854879
42.2667,84.78,7.8978,82.1976832530208,1.00011693854879
42.2833,84.65,7.8979,82.1987240198578,1.0000584692744
42.3,84.69,7.8979,82.1987240198578,1.0000584692744
42.3167,84.8,7.8979,82.1987240198578,1.0000584692744
42.3333,84.84,7.8978,82.1976832530208,1.00011693854879
42.35,84.83,7.8979,82.1987240198578,1.0000584692744
42.3667,84.74,7.8979,82.1987240198578,1.0000584692744
42.3833,84.3,7.8979,82.1987240198578,1.0000584692744
42.4,84.74,7.898,82.1997647866948,1
42.4167,84.79,7.898,82.1997647866948,1
42.4333,84.98,7.898,82.1997647866948,1
42.45,84.9,7.898,82.1997647866948,1
42.4667,84.86,7.898,82.1997647866948,1
42.4833,84.68,7.898,82.1997647866948,1
42.5,84.97,7.898,82.1997647866948,1
42.5167,84.84,7.8981,82.2008055535319,0.999941530725603
42.5333,84.83,7.898,82.1997647866948,1
42.55,85.14,7.898,82.1997647866948,1
42.5667,84.73,7.898,82.1997647866948,1
42.5833,84.81,7.898,82.1997647866948,1
42.6,84.81,7.898,82.1997647866948,1
42.6167,84.46,7.898,82.1997647866948,1
42.6333,84.87,7.8981,82.2008055535319,0.999941530725603
42.65,84.82,7.8981,82.2008055535319,0.999941530725603
42.6667,84.8,7.8981,82.2008055535319,0.999941530725603
42.6833,84.69,7.8981,82.2008055535319,0.999941530725603
42.7,84.73,7.8981,82.2008055535319,0.999941530725603
42.7167,84.94,7.8981,82.2008055535319,0.999941530725603
42.7333,84.78,7.8981,82.2008055535319,0.999941530725603
42.75,84.82,7.898,82.1997647866948,1
42.7667,84.55,7.898,82.1997647866948,1
42.7833,84.63,7.898,82.1997647866948,1
42.8,84.65,7.898,82.1997647866948,1
42.8167,84.89,7.898,82.1997647866948,1
42.8333,84.54,7.8981,82.2008055535319,0.999941530725603
42.85,84.64,7.898,82.1997647866948,1
42.8667,84.82,7.8981,82.2008055535319,0.999941530725603
42.8833,84.84,7.8981,82.2008055535319,0.999941530725603
42.9,84.98,7.8981,82.2008055535319,0.999941530725603
42.9167,84.94,7.8981,82.2008055535319,0.999941530725603
42.9333,84.92,7.8981,82.2008055535319,0.999941530725603
42.95,84.61,7.8981,82.2008055535319,0.999941530725603
42.9667,84.75,7.8982,82.2018463203689,0.999883061451207
42.9833,84.93,7.8982,82.2018463203689,0.999883061451207
43,85.01,7.8982,82.2018463203689,0.999883061451207
43.0167,84.85,7.8982,82.2018463203689,0.999883061451207
43.0333,84.71,7.8982,82.2018463203689,0.999883061451207
43.05,84.91,7.8981,82.2008055535319,0.999941530725603
43.0667,84.93,7.8982,82.2018463203689,0.999883061451207
43.0833,84.67,7.8981,82.2008055535319,0.999941530725603
43.1,84.71,7.8981,82.2008055535319,0.999941530725603
43.1167,84.71,7.8981,82.2008055535319,0.999941530725603
43.1333,84.85,7.8981,82.2008055535319,0.999941530725603
43.15,84.6,7.8981,82.2008055535319,0.999941530725603
43.1667,84.84,7.8982,82.2018463203689,0.999883061451207
43.1833,84.78,7.8981,82.2008055535319,0.999941530725603
43.2,84.79,7.8982,82.2018463203689,0.999883061451207
43.2167,84.74,7.8982,82.2018463203689,0.999883061451207
43.2333,84.56,7.8981,82.2008055535319,0.999941530725603
43.25,84.54,7.8981,82.2008055535319,0.999941530725603
43.2667,84.68,7.8982,82.2018463203689,0.999883061451207
43.2833,84.73,7.8981,82.2008055535319,0.999941530725603
43.3,84.44,7.8982,82.2018463203689,0.999883061451207
43.3167,84.85,7.8981,82.2008055535319,0.999941530725603
43.3333,84.76,7.8982,82.2018463203689,0.999883061451207
43.35,84.62,7.8981,82.2008055535319,0.999941530725603
43.3667,84.65,7.8982,82.2018463203689,0.999883061451207
43.3833,84.49,7.8982,82.2018463203689,0.999883061451207
43.4,84.64,7.8982,82.2018463203689,0.999883061451207
43.4167,84.46,7.8982,82.2018463203689,0.999883061451207
43.4333,84.84,7.8982,82.2018463203689,0.999883061451207
43.45,84.67,7.8982,82.2018463203689,0.999883061451207
43.4667,84.6,7.8982,82.2018463203689,0.999883061451207
43.4833,84.83,7.8982,82.2018463203689,0.999883061451207
43.5,84.89,7.8983,82.2028870872058,0.999824592176811
43.5167,84.67,7.8983,82.2028870872058,0.999824592176811
43.5333,84.59,7.8983,82.2028870872058,0.999824592176811
43.55,84.58,7.8983,82.2028870872058,0.999824592176811
43.5667,85.15,7.8983,82.2028870872058,0.999824592176811
43.5833,85.02,7.8984,82.2039278540429,0.999766122902414
43.6,84.97,7.8984,82.2039278540429,0.999766122902414
43.6167,84.99,7.8984,82.2039278540429,0.999766122902414
43.6333,85.2,7.8984,82.2039278540429,0.999766122902414
43.65,85.18,7.8984,82.2039278540429,0.999766122902414
43.6667,85.21,7.8984,82.2039278540429,0.999766122902414
43.6833,85.6,7.8985,82.2049686208799,0.999707653628018
43.7,85.01,7.8985,82.2049686208799,0.999707653628018
43.7167,84.99,7.8985,82.2049686208799,0.999707653628018
43.7333,85.09,7.8985,82.2049686208799,0.999707653628018
43.75,85.09,7.8985,82.2049686208799,0.999707653628018
43.7667,85.02,7.8986,82.2060093877169,0.999649184353622
43.7833,85.18,7.8986,82.2060093877169,0.999649184353622
43.8,85.1,7.8986,82.2060093877169,0.999649184353622
43.8167,85.06,7.8987,82.2070501545539,0.999590715079226
43.8333,84.8,7.8987,82.2070501545539,0.999590715079226
43.85,85,7.8987,82.2070501545539,0.999590715079226
43.8667,84.92,7.8987,82.2070501545539,0.999590715079226
43.8833,85.07,7.8986,82.2060093877169,0.999649184353622
43.9,84.93,7.8987,82.2070501545539,0.999590715079226
43.9167,84.96,7.8987,82.2070501545539,0.999590715079226
43.9333,85.02,7.8988,82.2080909213909,0.99953224580483
43.95,85.1,7.8988,82.2080909213909,0.99953224580483
43.9667,85.1,7.8988,82.2080909213909,0.99953224580483
