Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
188.55,65.61,5.994999967,,,,
188.56668,65.38,5.992999977,,,,
188.58336,65.14,5.992999977,,,,
188.59998,65.42,5.994999967,,,,
188.61666,65.3,5.992999977,,,,
188.63334,65.5,5.992999977,,,,
188.65002,65.33,5.994000021,,,,
188.66664,65.15,5.990999987,,,,
188.68332,65.46,5.994000021,,,,
188.7,65.55,5.994999967,,,,
188.71668,65.24,5.994999967,,,,
188.73336,65.58,5.996000011,,,,
188.74998,65.71,5.994000021,,,,
188.76666,65.24,5.992999977,,,,
188.78334,65.63,5.994999967,,,,
188.80002,65.18,5.992000032,,,,
188.81664,65.07,5.992999977,,,,
188.83332,65.43,5.994000021,,,,
188.85,64.8,5.992000032,,,,
188.86668,65.04,5.992999977,,,,
188.88336,65.45,5.996000011,,,,
188.89998,65.37,5.992000032,,,,
188.91666,65.14,5.994999967,,,,
188.93334,64.86,5.992000032,,,,
188.95002,65.18,5.994000021,,,,
188.96664,65.19,5.992000032,,,,
188.98332,65.12,5.990999987,,,,
189,65.22,5.992999977,,,,
189.01668,65.57,5.992999977,,,,
189.03336,65.15,5.992000032,,,,
189.04998,65.06,5.990999987,,,,
189.06666,65.34,5.992999977,,,,
189.08334,65.5,5.994000021,,,,
189.10002,65.56,5.992999977,,,,
189.11664,65.05,5.992000032,,,,
189.13332,65.43,5.992999977,,,,
189.15,65.48,5.990999987,,,,
189.16668,65.25,5.994000021,,,,
189.18336,65.19,5.992000032,,,,
189.19998,65.13,5.992999977,,,,
189.21666,65.38,5.992999977,,,,
189.23334,64.98,5.990999987,,,,
189.25002,65.34,5.992999977,,,,
189.26664,65.54,5.994000021,,,,
189.28332,65.34,5.990999987,,,,
189.3,65.28,5.990999987,,,,
189.31668,65.4,5.992999977,,,,
189.33336,64.99,5.992000032,,,,
189.34998,65.45,5.992999977,,,,
189.36666,65.38,5.990999987,,,,
189.38334,65.73,5.992999977,,,,
189.40002,65.29,5.994000021,,,,
189.41664,65.36,5.992999977,,,,
189.43332,65.14,5.992999977,,,,
189.45,65.38,5.992999977,,,,
189.46668,65.06,5.992999977,,,,
189.48336,65.5,5.994000021,,,,
189.49998,65.25,5.992000032,,,,
189.51666,65.34,5.994999967,,,,
189.53334,65.29,5.992000032,,,,
189.55002,65.23,5.992000032,,,,
189.56664,65.36,5.992000032,,,,
189.58332,65.43,5.994000021,,,,
189.6,65.12,5.990999987,,,,
189.61668,65.12,5.987999953,,,,
189.63336,65.3,5.992000032,,,,
189.64998,64.98,5.988999997,,,,
189.66666,65.36,5.990999987,,,,
189.68334,65.1,5.990000042,,,,
189.70002,65.34,5.992000032,,,,
189.71664,65.05,5.990999987,,,,
189.73332,65.32,5.992000032,,,,
189.75,64.99,5.990999987,,,,
189.76668,65.37,5.994000021,,,,
189.78336,65.21,5.990999987,,,,
189.79998,65.18,5.992000032,,,,
189.81666,65.23,5.990999987,,,,
189.83334,65.19,5.990000042,,,,
189.85002,65.11,5.992000032,,,,
189.86664,65.66,5.994000021,,,,
189.88332,65.06,5.992000032,,,,
189.9,65.59,5.992000032,,,,
189.91668,65.25,5.990999987,,,,
189.93336,65.55,5.992999977,,,,
189.94998,65.45,5.992000032,,,,
189.96666,64.93,5.990000042,,,,
189.98334,65.54,5.994000021,,,,
190.00002,65.13,5.990000042,,,,
190.01664,65.3,5.992000032,,,,
190.03332,65.22,5.990999987,,,,
190.05,64.85,5.988999997,,,,
190.06668,65.31,5.990999987,,,,
190.08336,65.35,5.992000032,,,,
190.09998,65.23,5.988999997,,,,
190.11666,65.6,5.990999987,,,,
190.13334,65.14,5.990000042,,,,
190.15002,65.46,5.992999977,,,,
190.16664,65.38,5.990999987,,,,
190.18332,65.32,5.990000042,,,,
190.2,65.21,5.990999987,,,,
190.21668,65.1,5.992000032,,,,
190.23336,65.22,5.990000042,,,,
190.24998,65.45,5.992000032,,,,
190.26666,65.38,5.990999987,,,,
190.28334,65.22,5.990999987,,,,
190.30002,65.32,5.990999987,,,,
190.31664,65.4,5.988999997,,,,
190.33332,64.89,5.988999997,,,,
190.35,65.32,5.990999987,,,,
190.36668,65.38,5.988999997,,,,
190.38336,65.57,5.990000042,,,,
190.39998,65.13,5.988999997,,,,
190.41666,65.34,5.990000042,,,,
190.43334,65.28,5.987999953,,,,
190.45002,65.08,5.987999953,,,,
190.46664,65.22,5.990000042,,,,
190.48332,65.39,5.990000042,,,,
190.5,65.16,5.990000042,,,,
190.51668,65.06,5.988999997,,,,
190.53336,65.28,5.990000042,,,,
190.54998,65.07,5.990999987,,,,
190.56666,65.42,5.990000042,,,,
190.58334,65.17,5.990999987,,,,
190.60002,65.44,5.992000032,,,,
190.61664,65.26,5.987000008,,,,
190.63332,65.14,5.990999987,,,,
190.65,65.41,5.992000032,,,,
190.66668,65.17,5.988999997,,,,
190.68336,65.03,5.987999953,,,,
190.69998,65.19,5.988999997,,,,
190.71666,65.2,5.987999953,,,,
190.73334,65.28,5.988999997,,,,
190.75002,65.15,5.987999953,,,,
190.76664,65.34,5.988999997,,,,
190.78332,65.38,5.990000042,,,,
190.8,65.3,5.990000042,,,,
190.81668,65.55,5.990000042,,,,
190.83336,65.32,5.988999997,,,,
190.84998,65,5.990000042,,,,
190.86666,65.16,5.988999997,,,,
190.88334,65.07,5.988999997,,,,
190.90002,65.16,5.988999997,,,,
190.91664,65.19,5.990000042,,,,
190.93332,65.04,5.987999953,,,,
190.95,65.14,5.987999953,,,,
190.96668,65.19,5.988999997,,,,
190.98336,65.17,5.987999953,,,,
190.99998,65.17,5.988999997,,,,
191.01666,65.32,5.988999997,,,,
191.03334,65.21,5.987000008,,,,
191.05002,65.02,5.990000042,,,,
191.06664,65.13,5.987999953,,,,
191.08332,65.27,5.988999997,,,,
191.1,65.07,5.985999963,,,,
191.11668,65.23,5.987000008,,,,
191.13336,65.24,5.987000008,,,,
191.14998,65.19,5.987000008,,,,
191.16666,64.75,5.987000008,,,,
191.18334,65.27,5.987000008,,,,
191.20002,65.13,5.990000042,,,,
191.21664,65.19,5.987000008,,,,
191.23332,64.96,5.987999953,,,,
191.25,65.12,5.987999953,,,,
191.26668,65.25,5.987999953,,,,
191.28336,64.71,5.987999953,,,,
191.29998,64.87,5.987000008,,,,
191.31666,65.45,5.990000042,,,,
191.33334,65.18,5.987999953,,,,
191.35002,65.19,5.987000008,,,,
191.36664,65.24,5.987000008,,,,
191.38332,65.05,5.987000008,,,,
191.4,65.05,5.985999963,,,,
191.41668,65.13,5.985999963,,,,
191.43336,65.4,5.988999997,,,,
191.44998,65.18,5.987000008,,,,
191.46666,65.28,5.987999953,,,,
191.48334,65.61,5.987999953,,,,
191.50002,65.6,5.990000042,,,,
191.51664,65.48,5.987999953,,,,
191.53332,65.24,5.987000008,,,,
191.55,65.57,5.987000008,,,,
191.56668,65.2,5.987999953,,,,
191.58336,65.13,5.983999973,,,,
191.59998,65.06,5.985000018,,,,
191.61666,64.88,5.985999963,,,,
191.63334,65.39,5.987999953,,,,
191.65002,65.03,5.987999953,,,,
191.66664,65.06,5.983999973,,,,
191.68332,65.15,5.985999963,,,,
191.7,65.41,5.987999953,,,,
191.71668,64.87,5.985999963,,,,
191.73336,65.32,5.985999963,,,,
191.74998,65.41,5.987000008,,,,
191.76666,65.05,5.985999963,,,,
191.78334,65.16,5.985999963,,,,
191.80002,65.14,5.985000018,,,,
191.81664,65.2,5.987000008,,,,
191.83332,65.06,5.985999963,,,,
191.85,65.1,5.985000018,,,,
191.86668,65.27,5.985999963,,,,
191.88336,65.1,5.985000018,,,,
191.89998,65.01,5.987999953,,,,
191.91666,65.37,5.987000008,,,,
191.93334,64.99,5.987000008,,,,
191.95002,65.32,5.985999963,,,,
191.96664,65.23,5.985999963,,,,
191.98332,65.04,5.985000018,,,,
192,65.24,5.987000008,,,,
192.01668,65.1,5.988999997,,,,
192.03336,65.14,5.985000018,,,,
192.04998,65.3,5.988999997,,,,
192.06666,65.09,5.985999963,,,,
192.08334,65.35,5.987999953,,,,
192.10002,65.48,5.987999953,,,,
192.11664,65.21,5.985999963,,,,
192.13332,65.18,5.985999963,,,,
192.15,65.32,5.985999963,,,,
192.16668,65.59,5.985999963,,,,
192.18336,65.47,5.985999963,,,,
192.19998,65.08,5.985999963,,,,
192.21666,65.51,5.990000042,,,,
192.23334,65.1,5.985000018,,,,
192.25002,64.47,5.985000018,,,,
192.26664,65.14,5.983999973,,,,
192.28332,65.09,5.985000018,,,,
192.3,65.22,5.985999963,,,,
192.31668,65.02,5.983999973,,,,
192.33336,64.98,5.983999973,,,,
192.34998,65.15,5.985999963,,,,
192.36666,65.13,5.983999973,,,,
192.38334,65.16,5.985000018,,,,
192.40002,65.07,5.983999973,,,,
192.41664,65.1,5.985000018,,,,
192.43332,64.95,5.985999963,,,,
192.45,64.82,5.983000028,,,,
192.46668,65,5.983999973,,,,
192.48336,65.03,5.985000018,,,,
192.49998,64.91,5.985000018,,,,
192.51666,65.16,5.985000018,,,,
192.53334,64.62,5.981999984,,,,
192.55002,65.07,5.983999973,,,,
192.56664,64.95,5.983999973,,,,
192.58332,64.74,5.983999973,,,,
192.6,65.24,5.985000018,,,,
192.61668,64.89,5.979999994,,,,
192.63336,64.99,5.983000028,,,,
192.64998,65.2,5.985000018,,,,
192.66666,65.14,5.983999973,,,,
192.68334,65.11,5.983999973,,,,
192.70002,65.33,5.985000018,,,,
192.71664,64.89,5.983999973,,,,
192.73332,65.05,5.985000018,,,,
192.75,65.33,5.983999973,,,,
192.76668,65.33,5.985999963,,,,
192.78336,65.19,5.983999973,,,,
192.79998,65.09,5.983000028,,,,
192.81666,65.05,5.983000028,,,,
192.83334,65.03,5.983999973,,,,
192.85002,65.39,5.983999973,,,,
192.86664,65.31,5.983000028,,,,
192.88332,65.07,5.983999973,,,,
192.9,65.31,5.985999963,,,,
192.91668,65.01,5.983000028,,,,
192.93336,65.27,5.985000018,,,,
192.94998,65.18,5.985000018,,,,
192.96666,65.06,5.983000028,,,,
192.98334,65.08,5.985000018,,,,
193.00002,65.26,5.985000018,,,,
193.01664,65.33,5.985000018,,,,
193.03332,65.22,5.987000008,,,,
193.05,65.01,5.981999984,,,,
193.06668,65.37,5.983999973,,,,
193.08336,65.08,5.983000028,,,,
193.09998,65.65,5.985000018,,,,
193.11666,64.95,5.981999984,,,,
193.13334,65.17,5.981000038,,,,
193.15002,65.08,5.983000028,,,,
193.16664,65.24,5.983999973,,,,
193.18332,65.12,5.983999973,,,,
193.2,65.45,5.983000028,,,,
193.21668,65.12,5.981999984,,,,
193.23336,65,5.981999984,,,,
193.24998,65.09,5.983999973,,,,
193.26666,65.19,5.983000028,,,,
193.28334,65.86,5.985999963,,,,
193.30002,64.98,5.981999984,,,,
193.31664,65.25,5.983999973,,,,
193.33332,65.35,5.983999973,,,,
193.35,65.24,5.985000018,,,,
193.36668,65.07,5.983000028,,,,
193.38336,65.34,5.983999973,,,,
193.39998,65.38,5.983000028,,,,
193.41666,64.95,5.979999994,,,,
193.43334,65.25,5.983000028,,,,
193.45002,65.05,5.981999984,,,,
193.46664,65.21,5.983000028,,,,
193.48332,64.88,5.981999984,,,,
193.5,65.21,5.983000028,,,,
193.51668,64.92,5.981000038,,,,
193.53336,65.17,5.981000038,,,,
193.54998,65.55,5.983999973,,,,
193.56666,65.25,5.983000028,,,,
193.58334,65.3,5.981999984,,,,
193.60002,65.23,5.983000028,,,,
193.61664,65.48,5.981999984,,,,
193.63332,65.34,5.983000028,,,,
193.65,65.06,5.981000038,,,,
193.66668,64.98,5.981999984,,,,
193.68336,65.12,5.981000038,,,,
193.69998,65.12,5.981999984,,,,
193.71666,65.06,5.979999994,,,,
193.73334,65.11,5.981999984,,,,
193.75002,65.22,5.981000038,,,,
193.76664,65.28,5.983000028,,,,
193.78332,65.05,5.983000028,,,,
193.8,65.07,5.979999994,,,,
193.81668,64.96,5.981000038,,,,
193.83336,65.2,5.981999984,,,,
193.84998,65.35,5.981000038,,,,
193.86666,65.04,5.981000038,,,,
193.88334,65.29,5.979000049,,,,
193.90002,65.18,5.981000038,,,,
193.91664,65.26,5.981999984,,,,
193.93332,65.04,5.981999984,,,,
193.95,65.71,5.981999984,,,,
193.96668,65.28,5.981000038,,,,
193.98336,65.32,5.979999994,,,,
193.99998,65.28,5.983000028,,,,
194.01666,65.19,5.981000038,,,,
194.03334,65.19,5.981000038,,,,
194.05002,64.89,5.979999994,,,,
194.06664,65.23,5.981000038,,,,
194.08332,65.29,5.983999973,,,,
194.1,65.47,5.983000028,,,,
194.11668,64.96,5.983000028,,,,
194.13336,65.32,5.983000028,,,,
194.14998,65.37,5.981999984,,,,
194.16666,65.07,5.981000038,,,,
194.18334,65.4,5.983000028,,,,
194.20002,65.59,5.979999994,,,,
194.21664,64.88,5.979999994,,,,
194.23332,65.4,5.983000028,,,,
194.25,65.4,5.981999984,,,,
194.26668,65.45,5.983999973,,,,
194.28336,65.44,5.981999984,,,,
194.29998,65.12,5.981999984,,,,
194.31666,65.4,5.981000038,,,,
194.33334,65.46,5.981999984,,,,
194.35002,65.56,5.981000038,,,,
194.36664,65.7,5.979999994,,,,
194.38332,65.22,5.979999994,,,,
194.4,64.94,5.979000049,,,,
194.41668,65.32,5.981000038,,,,
194.43336,65.19,5.979999994,,,,
194.44998,65.32,5.983000028,,,,
194.46666,65.17,5.979999994,,,,
194.48334,65.4,5.981999984,,,,
194.50002,65.46,5.981000038,,,,
194.51664,65.66,5.981999984,,,,
194.53332,65.36,5.981000038,,,,
194.55,65.19,5.979999994,,,,
194.56668,65.14,5.981000038,,,,
194.58336,65.13,5.979000049,,,,
194.59998,65.52,5.981999984,,,,
194.61666,65.39,5.979000049,,,,
194.63334,65.14,5.979999994,,,,
194.65002,65.28,5.979999994,,,,
194.66664,65.15,5.981999984,,,,
194.68332,65.32,5.981000038,,,,
194.7,65.32,5.979999994,,,,
194.71668,65.3,5.981000038,,,,
194.73336,65.16,5.979999994,,,,
194.74998,65.33,5.981999984,,,,
194.76666,65.2,5.979000049,,,,
194.78334,64.79,5.979000049,,,,
194.80002,65.36,5.981999984,,,,
194.81664,65.35,5.983000028,,,,
194.83332,65.52,5.979999994,,,,
194.85,65.56,5.981000038,,,,
194.86668,64.59,5.978000004,,,,
194.88336,65.24,5.979999994,,,,
194.89998,65.07,5.979000049,,,,
194.91666,65.36,5.979999994,,,,
194.93334,65.07,5.979000049,,,,
194.95002,64.91,5.978000004,,,,
194.96664,65.32,5.976000014,,,,
194.98332,65.41,5.979000049,,,,
195,65.3,5.979999994,,,,
195.01668,65.44,5.978000004,,,,
195.03336,64.73,5.976000014,,,,
195.04998,65.3,5.979999994,,,,
195.06666,65.37,5.97699996,,,,
195.08334,65.29,5.981000038,,,,
195.10002,65.42,5.978000004,,,,
195.11664,65.09,5.978000004,,,,
195.13332,65.11,5.978000004,,,,
195.15,65.28,5.979000049,,,,
195.16668,65.31,5.979999994,,,,
195.18336,65.16,5.979999994,,,,
195.19998,65.23,5.97699996,,,,
195.21666,65.17,5.978000004,,,,
195.23334,65.36,5.981000038,,,,
195.25002,64.88,5.979000049,,,,
195.26664,65.5,5.979999994,,,,
195.28332,65.55,5.978000004,,,,
195.3,65.12,5.978000004,,,,
195.31668,65.27,5.981000038,,,,
195.33336,65.4,5.979999994,,,,
195.34998,65.6,5.981000038,,,,
195.36666,65.11,5.97699996,,,,
195.38334,65.46,5.979000049,,,,
195.40002,65.39,5.978000004,,,,
195.41664,65.13,5.979999994,,,,
195.43332,65.28,5.979999994,,,,
195.45,64.98,5.976000014,,,,
195.46668,65.55,5.979000049,,,,
195.48336,65.21,5.97699996,,,,
195.49998,65.33,5.979000049,,,,
195.51666,65.3,5.979999994,,,,
195.53334,65.47,5.979000049,,,,
195.55002,65.3,5.979000049,,,,
195.56664,64.71,5.97499997,,,,
195.58332,65.49,5.979000049,,,,
195.6,65.44,5.978000004,,,,
195.61668,65.54,5.981000038,,,,
195.63336,65.66,5.979000049,,,,
195.64998,65.3,5.979000049,,,,
195.66666,65.56,5.979999994,,,,
195.68334,65.29,5.979999994,,,,
195.70002,65.12,5.97699996,,,,
195.71664,65.36,5.981000038,,,,
195.73332,65.23,5.976000014,,,,
195.75,65.29,5.979999994,,,,
195.76668,65.15,5.97699996,,,,
195.78336,65.4,5.979999994,,,,
195.79998,65.03,5.97699996,,,,
195.81666,65.37,5.979000049,,,,
195.83334,65.32,5.97699996,,,,
195.85002,64.64,5.97499997,,,,
195.86664,65.19,5.978000004,,,,
195.88332,65.25,5.979000049,,,,
195.9,65.19,5.978000004,,,,
195.91668,64.96,5.97699996,,,,
195.93336,64.92,5.976000014,,,,
195.94998,65.52,5.979999994,,,,
195.96666,65.27,5.97699996,,,,
195.98334,64.9,5.976000014,,,,
196.00002,65.09,5.979000049,,,,
196.01664,65.01,5.978000004,,,,
196.03332,65.47,5.979999994,,,,
196.05,65.32,5.979000049,,,,
196.06668,65.43,5.979000049,,,,
196.08336,65.25,5.97699996,,,,
196.09998,65.39,5.979000049,,,,
196.11666,65.06,5.979000049,,,,
196.13334,65.43,5.979999994,,,,
196.15002,65.25,5.97499997,,,,
196.16664,65.12,5.97499997,,,,
196.18332,65.14,5.976000014,,,,
196.2,65.45,5.97299998,,,,
196.21668,64.98,5.97499997,,,,
196.23336,65.12,5.97699996,,,,
196.24998,65.11,5.97499997,,,,
196.26666,65.36,5.976000014,,,,
196.28334,65.23,5.976000014,,,,
196.30002,65.21,5.97499997,,,,
196.31664,65.06,5.976000014,,,,
196.33332,65.25,5.978000004,,,,
196.35,65.35,5.97699996,,,,
196.36668,65.3,5.97699996,,,,
196.38336,65.04,5.97699996,,,,
196.39998,65.48,5.97699996,,,,
196.41666,65.14,5.976000014,,,,
196.43334,64.96,5.974000025,,,,
196.45002,65.11,5.976000014,,,,
196.46664,65.62,5.976000014,,,,
196.48332,64.94,5.974000025,,,,
196.5,65.29,5.97499997,,,,
196.51668,65.36,5.978000004,,,,
196.53336,65.21,5.976000014,,,,
196.54998,65.21,5.976000014,,,,
196.56666,65.27,5.97499997,,,,
196.58334,65.49,5.978000004,,,,
196.60002,65.08,5.97699996,,,,
196.61664,65.43,5.978000004,,,,
196.63332,65.06,5.976000014,,,,
196.65,65.33,5.97699996,,,,
196.66668,65.37,5.976000014,,,,
196.68336,65.09,5.97499997,,,,
196.69998,65.27,5.97699996,,,,
196.71666,65.24,5.976000014,,,,
196.73334,65.19,5.976000014,,,,
196.75002,64.92,5.97499997,,,,
196.76664,65.27,5.97499997,,,,
196.78332,65.17,5.97699996,,,,
196.8,64.75,5.97299998,,,,
196.81668,64.94,5.97699996,,,,
196.83336,65.05,5.978000004,,,,
196.84998,65.35,5.978000004,,,,
196.86666,65.2,5.976000014,,,,
196.88334,65.17,5.976000014,,,,
196.90002,65.03,5.976000014,,,,
196.91664,65.35,5.97699996,,,,
196.93332,65.18,5.97499997,,,,
196.95,65.46,5.976000014,,,,
196.96668,65.18,5.974000025,,,,
196.98336,65.2,5.97499997,,,,
196.99998,64.76,5.974000025,,,,
197.01666,65.28,5.97499997,,,,
197.03334,64.96,5.97299998,,,,
197.05002,65.26,5.974000025,,,,
197.06664,65.04,5.97499997,,,,
197.08332,65,5.97499997,,,,
197.1,65.12,5.97499997,,,,
197.11668,65.39,5.974000025,,,,
197.13336,65.5,5.97499997,,,,
197.14998,65.09,5.97499997,,,,
197.16666,65.17,5.974000025,,,,
197.18334,65.42,5.976000014,,,,
197.20002,65.12,5.974000025,,,,
197.21664,65.3,5.97499997,,,,
197.23332,65.12,5.974000025,,,,
197.25,64.95,5.974000025,,,,
197.26668,64.99,5.97299998,,,,
197.28336,65.07,5.97499997,,,,
197.29998,65.36,5.976000014,,,,
197.31666,64.97,5.97299998,,,,
197.33334,65.36,5.97499997,,,,
197.35002,65.06,5.97299998,,,,
197.36664,65.28,5.97699996,,,,
197.38332,65.48,5.978000004,,,,
197.4,65.19,5.976000014,,,,
197.41668,64.96,5.97699996,,,,
197.43336,65.47,5.976000014,,,,
197.44998,65.16,5.97499997,,,,
197.46666,65.15,5.976000014,,,,
197.48334,65.28,5.97299998,,,,
197.50002,65.07,5.97499997,,,,
197.51664,65.13,5.974000025,,,,
197.53332,65.33,5.97499997,,,,
197.55,65.19,5.974000025,,,,
197.56668,65.63,5.97499997,,,,
197.58336,65.07,5.97499997,,,,
197.59998,64.91,5.974000025,,,,
197.61666,65.11,5.974000025,,,,
197.63334,64.96,5.972000035,,,,
197.65002,65.31,5.976000014,,,,
197.66664,65.39,5.97499997,,,,
197.68332,65.4,5.97499997,,,,
197.7,64.91,5.97099999,,,,
197.71668,65.23,5.974000025,,,,
197.73336,64.98,5.972000035,,,,
197.74998,65.51,5.97299998,,,,
197.76666,65,5.97299998,,,,
197.78334,65.42,5.97499997,,,,
197.80002,65.2,5.972000035,,,,
197.81664,65.07,5.97099999,,,,
197.83332,65.24,5.97499997,,,,
197.85,65.13,5.974000025,,,,
197.86668,65.23,5.974000025,,,,
197.88336,65.38,5.97499997,,,,
197.89998,65.51,5.974000025,,,,
197.91666,65.31,5.97299998,,,,
197.93334,65.18,5.972000035,,,,
197.95002,65.17,5.976000014,,,,
197.96664,65.32,5.97499997,,,,
197.98332,65.04,5.97299998,,,,
198,65.13,5.972000035,,,,
198.01668,65.24,5.972000035,,,,
198.03336,65.24,5.972000035,,,,
198.04998,65.05,5.972000035,,,,
198.06666,65.12,5.974000025,,,,
198.08334,65.21,5.97299998,,,,
198.10002,65.13,5.972000035,,,,
198.11664,65.35,5.97299998,,,,
198.13332,65.56,5.97299998,,,,
198.15,65.26,5.97299998,,,,
198.16668,65.4,5.974000025,,,,
198.18336,65.18,5.97299998,,,,
198.19998,65.06,5.974000025,,,,
198.21666,65.39,5.974000025,,,,
198.23334,65.29,5.97299998,,,,
198.25002,65.23,5.974000025,,,,
198.26664,65.05,5.97099999,,,,
198.28332,65.19,5.97299998,,,,
198.3,65.23,5.972000035,,,,
198.31668,65.31,5.97299998,,,,
198.33336,64.92,5.97099999,,,,
198.34998,65.29,5.972000035,,,,
198.36666,64.69,5.969000001,,,,
198.38334,65.17,5.97099999,,,,
198.40002,65.14,5.97099999,,,,
198.41664,65.18,5.97099999,,,,
198.43332,65.45,5.972000035,,,,
198.45,65.07,5.97099999,,,,
198.46668,64.93,5.97099999,,,,
198.48336,65.25,5.974000025,,,,
198.49998,65.19,5.97099999,,,,
198.51666,65.52,5.97099999,,,,
198.53334,65.4,5.970000045,,,,
198.55002,65.76,5.97099999,,,,
198.56664,65.37,5.972000035,,,,
198.58332,65.28,5.97299998,,,,
198.6,65.29,5.972000035,,,,
198.61668,65.16,5.967999956,,,,
198.63336,65.23,5.97099999,,,,
198.64998,65.12,5.970000045,,,,
198.66666,65.2,5.97099999,,,,
198.68334,65.6,5.972000035,,,,
198.70002,65.3,5.972000035,,,,
198.71664,65.42,5.976000014,,,,
198.73332,65.77,5.974000025,,,,
198.75,65.56,5.97299998,,,,
198.76668,65.13,5.97099999,,,,
198.78336,65.42,5.970000045,,,,
198.79998,65.49,5.972000035,,,,
198.81666,65.22,5.97099999,,,,
198.83334,65.45,5.974000025,,,,
198.85002,65.32,5.972000035,,,,
198.86664,65.47,5.97499997,,,,
198.88332,65.24,5.97099999,,,,
198.9,65.34,5.972000035,,,,
198.91668,65.55,5.97299998,,,,
198.93336,64.99,5.970000045,,,,
198.94998,65.28,5.97099999,,,,
198.96666,65.39,5.970000045,,,,
198.98334,65.45,5.97299998,,,,
199.00002,65.49,5.97099999,,,,
199.01664,65.1,5.970000045,,,,
199.03332,65.34,5.970000045,,,,
199.05,65.09,5.972000035,,,,
199.06668,65.27,5.970000045,,,,
199.08336,65.52,5.97099999,,,,
199.09998,65.43,5.970000045,,,,
199.11666,65.06,5.969000001,,,,
199.13334,65.45,5.972000035,,,,
199.15002,65.33,5.97099999,,,,
199.16664,65.33,5.969000001,,,,
199.18332,65.18,5.969000001,,,,
199.2,65.12,5.970000045,,,,
199.21668,65.29,5.97099999,,,,
199.23336,65.27,5.969000001,,,,
199.24998,65.4,5.97099999,,,,
199.26666,65.21,5.970000045,,,,
199.28334,65.33,5.970000045,,,,
199.30002,65.32,5.970000045,,,,
199.31664,65.14,5.97099999,,,,
199.33332,65.38,5.972000035,,,,
199.35,65.32,5.970000045,,,,
199.36668,65.26,5.967999956,,,,
199.38336,65.15,5.969000001,,,,
199.39998,64.87,5.969000001,,,,
199.41666,65.25,5.97099999,,,,
199.43334,65.23,5.97299998,,,,
199.45002,65.21,5.969000001,,,,
199.46664,65.53,5.97299998,,,,
199.48332,65.24,5.969000001,,,,
199.5,65.19,5.970000045,,,,
199.51668,65.22,5.969000001,,,,
199.53336,65.21,5.97099999,,,,
199.54998,65.21,5.969000001,,,,
199.56666,65.31,5.972000035,,,,
199.58334,65.45,5.967999956,,,,
199.60002,65.36,5.972000035,,,,
199.61664,65.34,5.970000045,,,,
199.63332,65.31,5.969000001,,,,
199.65,65.38,5.970000045,,,,
199.66668,65.3,5.970000045,,,,
199.68336,65.22,5.970000045,,,,
199.69998,65.18,5.969000001,,,,
199.71666,65.21,5.972000035,,,,
199.73334,64.95,5.970000045,,,,
199.75002,65.2,5.969000001,,,,
199.76664,65.45,5.970000045,,,,
199.78332,65.08,5.970000045,,,,
199.8,65.32,5.969000001,,,,
199.81668,65.38,5.969000001,,,,
199.83336,65.29,5.970000045,,,,
199.84998,64.75,5.967000011,,,,
199.86666,64.9,5.967999956,,,,
199.88334,65.21,5.970000045,,,,
199.90002,65.33,5.969000001,,,,
199.91664,65.17,5.97099999,,,,
199.93332,65.45,5.969000001,,,,
199.95,65.39,5.969000001,,,,
199.96668,65.39,5.970000045,,,,
199.98336,65.48,5.970000045,,,,
199.99998,65.24,5.967999956,,,,
200.01666,64.64,5.965999967,,,,
200.03334,65.07,5.965000021,,,,
200.05002,65.45,5.969000001,,,,
200.06664,65.39,5.970000045,,,,
200.08332,65.27,5.969000001,,,,
200.1,65.44,5.969000001,,,,
200.11668,65.27,5.970000045,,,,
200.13336,65.48,5.967999956,,,,
200.14998,65.5,5.969000001,,,,
200.16666,65.3,5.970000045,,,,
200.18334,65.26,5.969000001,,,,
200.20002,65.2,5.97099999,,,,
200.21664,65.18,5.967999956,,,,
200.23332,65.36,5.97099999,,,,
200.25,65.44,5.967999956,,,,
200.26668,65.17,5.967000011,,,,
200.28336,65.12,5.967000011,,,,
200.29998,65.64,5.97099999,,,,
200.31666,65.24,5.969000001,,,,
200.33334,65.56,5.969000001,,,,
200.35002,65.59,5.967999956,,,,
200.36664,65.45,5.967999956,,,,
200.38332,65.41,5.97099999,,,,
200.4,65.44,5.970000045,,,,
200.41668,65.53,5.969000001,,,,
200.43336,65.23,5.967000011,,,,
200.44998,65.21,5.967000011,,,,
200.46666,65.41,5.969000001,,,,
200.48334,65.29,5.965000021,,,,
200.50002,65.49,5.967000011,,,,
200.51664,65.58,5.967000011,,,,
200.53332,65.13,5.967000011,,,,
200.55,65.43,5.967000011,,,,
200.56668,65.43,5.967999956,,,,
200.58336,65.24,5.965999967,,,,
200.59998,65.35,5.967000011,,,,
200.61666,65.59,5.969000001,,,,
200.63334,65.25,5.967999956,,,,
200.65002,65.21,5.967000011,,,,
200.66664,65.21,5.967000011,,,,
200.68332,65.27,5.967000011,,,,
200.7,65.28,5.967000011,,,,
200.71668,65.34,5.965999967,,,,
200.73336,65.22,5.965999967,,,,
200.74998,65.48,5.967000011,,,,
200.76666,65.43,5.969000001,,,,
200.78334,65.22,5.965999967,,,,
200.80002,65.4,5.967000011,,,,
200.81664,64.96,5.967000011,,,,
200.83332,65.96,5.965999967,,,,
200.85,65.47,5.965999967,,,,
