Time (min),Temperature (C),TG (mg),Temperature (Celsius),Exp. Repetition,Lifting,Material
29.116667,75.25,5.52600003,,,,
29.133333,75.44,5.527000009,,,,
29.15,75.67,5.527000009,,,,
29.166667,75.64,5.52600003,,,,
29.183333,75.48,5.522999996,,,,
29.2,75.57,5.523999975,,,,
29.216667,75.51,5.52600003,,,,
29.233333,75.36,5.524999954,,,,
29.25,75.51,5.523999975,,,,
29.266667,75.63,5.524999954,,,,
29.283333,75.95,5.52600003,,,,
29.3,75.42,5.522999996,,,,
29.316667,75.44,5.522999996,,,,
29.333333,75.25,5.522999996,,,,
29.35,75.46,5.522999996,,,,
29.366667,75.36,5.522999996,,,,
29.383333,75.58,5.523999975,,,,
29.4,75.47,5.521000038,,,,
29.416667,75.46,5.521000038,,,,
29.433333,75.78,5.522999996,,,,
29.45,75.76,5.522000017,,,,
29.466667,75.38,5.518999983,,,,
29.483333,75.78,5.521000038,,,,
29.5,75.7,5.522000017,,,,
29.516667,75.52,5.519999962,,,,
29.533333,75.74,5.518000004,,,,
29.55,75.63,5.519999962,,,,
29.566667,75.59,5.518999983,,,,
29.583333,75.59,5.518999983,,,,
29.6,75.44,5.517000025,,,,
29.616667,75.61,5.517000025,,,,
29.633333,75.38,5.517000025,,,,
29.65,75.96,5.517000025,,,,
29.666667,75.69,5.518000004,,,,
29.683333,75.15,5.517000025,,,,
29.7,75.53,5.51499997,,,,
29.716667,75.6,5.51499997,,,,
29.733333,75.6,5.51499997,,,,
29.75,75.57,5.517000025,,,,
29.766667,75.5,5.516000046,,,,
29.783333,75.56,5.517000025,,,,
29.8,75.5,5.51499997,,,,
29.816667,75.38,5.513999991,,,,
29.833333,75.76,5.516000046,,,,
29.85,75.37,5.513000012,,,,
29.866667,75.59,5.516000046,,,,
29.883333,75.62,5.51499997,,,,
29.9,75.49,5.513000012,,,,
29.916667,75.88,5.51499997,,,,
29.933333,75.52,5.513000012,,,,
29.95,75.48,5.513000012,,,,
29.966667,75.37,5.513000012,,,,
29.983333,75.45,5.512000033,,,,
30,75.82,5.51499997,,,,
30.016667,75.54,5.513000012,,,,
30.033333,75.97,5.512000033,,,,
30.05,75.39,5.510999958,,,,
30.066667,75.52,5.510999958,,,,
30.083333,75.6,5.510999958,,,,
30.1,75.72,5.509999978,,,,
30.116667,75.92,5.513000012,,,,
30.133333,75.8,5.513999991,,,,
30.15,75.31,5.50800002,,,,
30.166667,75.54,5.512000033,,,,
30.183333,75.51,5.508999999,,,,
30.2,75.38,5.507000041,,,,
30.216667,75.55,5.50800002,,,,
30.233333,75.46,5.505999966,,,,
30.25,75.46,5.507000041,,,,
30.266667,75.5,5.50800002,,,,
30.283333,75.72,5.50800002,,,,
30.3,75.48,5.507000041,,,,
30.316667,75.49,5.50800002,,,,
30.333333,75.55,5.507000041,,,,
30.35,75.38,5.505999966,,,,
30.366667,75.59,5.507000041,,,,
30.383333,75.62,5.505999966,,,,
30.4,75.6,5.504999986,,,,
30.416667,75.5,5.504000007,,,,
30.433333,75.71,5.505999966,,,,
30.45,75.39,5.504000007,,,,
30.466667,75.64,5.504000007,,,,
30.483333,75.3,5.501999953,,,,
30.5,75.49,5.504999986,,,,
30.516667,75.43,5.503000028,,,,
30.533333,75.71,5.504000007,,,,
30.55,75.51,5.503000028,,,,
30.566667,75.26,5.501999953,,,,
30.583333,75.72,5.503000028,,,,
30.6,75.69,5.501999953,,,,
30.616667,75.48,5.501999953,,,,
30.633333,75.4,5.501999953,,,,
30.65,75.77,5.503000028,,,,
30.666667,75.76,5.501999953,,,,
30.683333,75.75,5.500999974,,,,
30.7,75.62,5.500999974,,,,
30.716667,75.65,5.499999995,,,,
30.733333,75.34,5.499999995,,,,
30.75,75.35,5.499000015,,,,
30.766667,75.84,5.499000015,,,,
30.783333,75.75,5.499999995,,,,
30.8,75.89,5.501999953,,,,
30.816667,75.72,5.499000015,,,,
30.833333,75.78,5.500999974,,,,
30.85,75.58,5.499000015,,,,
30.866667,75.7,5.498000036,,,,
30.883333,75.68,5.498000036,,,,
30.9,75.43,5.496999961,,,,
30.916667,75.55,5.496999961,,,,
30.933333,75.55,5.499000015,,,,
30.95,75.43,5.498000036,,,,
30.966667,75.47,5.495999982,,,,
30.983333,75.66,5.496999961,,,,
31,75.45,5.496999961,,,,
31.016667,75.1,5.49099999,,,,
31.033333,75.57,5.495999982,,,,
31.05,75.69,5.495999982,,,,
31.066667,75.33,5.494000024,,,,
31.083333,75.52,5.495000003,,,,
31.1,75.52,5.494000024,,,,
31.116667,75.49,5.494000024,,,,
31.133333,75.64,5.494000024,,,,
31.15,75.44,5.494000024,,,,
31.166667,75.73,5.493000044,,,,
31.183333,75.65,5.494000024,,,,
31.2,75.66,5.491999969,,,,
31.216667,75.75,5.495999982,,,,
31.233333,75.46,5.491999969,,,,
31.25,75.3,5.490000011,,,,
31.266667,75.68,5.491999969,,,,
31.283333,75.35,5.490000011,,,,
31.3,75.71,5.491999969,,,,
31.316667,75.39,5.491999969,,,,
31.333333,75.3,5.490000011,,,,
31.35,75.51,5.490000011,,,,
31.366667,75.92,5.49099999,,,,
31.383333,75.79,5.491999969,,,,
31.4,75.06,5.486999977,,,,
31.416667,75.49,5.487999956,,,,
31.433333,75.59,5.489000032,,,,
31.45,75.47,5.490000011,,,,
31.466667,75.88,5.489000032,,,,
31.483333,75.46,5.489000032,,,,
31.5,75.29,5.486999977,,,,
31.516667,75.62,5.486999977,,,,
31.533333,75.42,5.485000019,,,,
31.55,75.46,5.486999977,,,,
31.566667,75.53,5.486999977,,,,
31.583333,75.67,5.486999977,,,,
31.6,75.52,5.485999998,,,,
31.616667,75.44,5.48400004,,,,
31.633333,75.36,5.485000019,,,,
31.65,75.45,5.485000019,,,,
31.666667,75.41,5.485999998,,,,
31.683333,75.79,5.486999977,,,,
31.7,75.57,5.485000019,,,,
31.716667,75.64,5.485999998,,,,
31.733333,75.52,5.485999998,,,,
31.75,75.37,5.48400004,,,,
31.766667,75.26,5.482999964,,,,
31.783333,75.89,5.486999977,,,,
31.8,75.53,5.48400004,,,,
31.816667,75.71,5.48400004,,,,
31.833333,75.9,5.48400004,,,,
31.85,75.78,5.481999985,,,,
31.866667,75.92,5.482999964,,,,
31.883333,75.34,5.481000006,,,,
31.9,75.76,5.481999985,,,,
31.916667,75.51,5.481999985,,,,
31.933333,75.89,5.48400004,,,,
31.95,75.44,5.481000006,,,,
31.966667,75.79,5.481000006,,,,
31.983333,75.7,5.480000027,,,,
32,75.51,5.477999972,,,,
32.016667,75.57,5.479000048,,,,
32.033333,75.12,5.480000027,,,,
32.05,75.63,5.481000006,,,,
32.066667,75.57,5.479000048,,,,
32.083333,75.73,5.479000048,,,,
32.1,75.82,5.480000027,,,,
32.116667,75.78,5.481000006,,,,
32.133333,75.92,5.480000027,,,,
32.15,75.48,5.477999972,,,,
32.166667,75.52,5.479000048,,,,
32.183333,75.48,5.477999972,,,,
32.2,75.88,5.479000048,,,,
32.216667,75.74,5.476999993,,,,
32.233333,75.64,5.477999972,,,,
32.25,75.64,5.480000027,,,,
32.266667,75.37,5.476999993,,,,
32.283333,75.7,5.476999993,,,,
32.3,75.67,5.476999993,,,,
32.316667,75.67,5.476999993,,,,
32.333333,75.54,5.476000014,,,,
32.35,75.34,5.477999972,,,,
32.366667,75.42,5.476000014,,,,
32.383333,75.68,5.476000014,,,,
32.4,75.78,5.475000035,,,,
32.416667,75.68,5.476999993,,,,
32.433333,75.59,5.475000035,,,,
32.45,75.44,5.475000035,,,,
32.466667,75.66,5.475000035,,,,
32.483333,75.55,5.473999959,,,,
32.5,75.59,5.473999959,,,,
32.516667,75.65,5.476000014,,,,
32.533333,75.5,5.47299998,,,,
32.55,75.28,5.471000022,,,,
32.566667,75.5,5.47299998,,,,
32.583333,75.82,5.47299998,,,,
32.6,75.6,5.473999959,,,,
32.616667,75.65,5.47299998,,,,
32.633333,75.37,5.472000001,,,,
32.65,75.78,5.475000035,,,,
32.666667,75.65,5.471000022,,,,
32.683333,75.86,5.472000001,,,,
32.7,75.81,5.468999967,,,,
32.716667,75.77,5.471000022,,,,
32.733333,75.76,5.473999959,,,,
32.75,75.47,5.467999988,,,,
32.766667,75.81,5.471000022,,,,
32.783333,75.53,5.468999967,,,,
32.8,75.76,5.471000022,,,,
32.816667,75.78,5.467999988,,,,
32.833333,75.49,5.468999967,,,,
32.85,75.52,5.467000009,,,,
32.866667,75.63,5.470000043,,,,
32.883333,75.69,5.471000022,,,,
32.9,75.85,5.467999988,,,,
32.916667,75.38,5.467999988,,,,
32.933333,75.55,5.467999988,,,,
32.95,75.57,5.467999988,,,,
32.966667,75.7,5.46600003,,,,
32.983333,75.51,5.463999976,,,,
33,75.57,5.467000009,,,,
33.016667,75.78,5.467000009,,,,
33.033333,75.63,5.467000009,,,,
33.05,75.73,5.463999976,,,,
33.066667,75.58,5.464999955,,,,
33.083333,75.96,5.467000009,,,,
33.1,75.58,5.464999955,,,,
33.116667,75.44,5.463999976,,,,
33.133333,75.8,5.46600003,,,,
33.15,75.24,5.463999976,,,,
33.166667,75.66,5.462999996,,,,
33.183333,75.7,5.462000017,,,,
33.2,75.64,5.462999996,,,,
33.216667,75.47,5.464999955,,,,
33.233333,75.41,5.462000017,,,,
33.25,75.42,5.462999996,,,,
33.266667,75.52,5.462000017,,,,
33.283333,75.47,5.462000017,,,,
33.3,75.41,5.461000038,,,,
33.316667,75.76,5.462999996,,,,
33.333333,75.48,5.462000017,,,,
33.35,75.82,5.461000038,,,,
33.366667,75.73,5.462999996,,,,
33.383333,75.59,5.459999963,,,,
33.4,75.64,5.459999963,,,,
33.416667,75.76,5.461000038,,,,
33.433333,75.57,5.458999984,,,,
33.45,75.53,5.459999963,,,,
33.466667,75.69,5.459999963,,,,
33.483333,75.63,5.461000038,,,,
33.5,75.72,5.459999963,,,,
33.516667,75.39,5.458999984,,,,
33.533333,75.4,5.458999984,,,,
33.55,75.41,5.461000038,,,,
33.566667,75.69,5.458000004,,,,
33.583333,75.47,5.458000004,,,,
33.6,75.55,5.458000004,,,,
33.616667,75.72,5.458000004,,,,
33.633333,75.6,5.458000004,,,,
33.65,75.2,5.456000046,,,,
33.666667,75.52,5.456000046,,,,
33.683333,75.58,5.458000004,,,,
33.7,75.67,5.458000004,,,,
33.716667,75.98,5.458000004,,,,
33.733333,75.47,5.457000025,,,,
33.75,75.48,5.454999971,,,,
33.766667,75.6,5.454999971,,,,
33.783333,75.57,5.456000046,,,,
33.8,75.42,5.456000046,,,,
33.816667,75.71,5.457000025,,,,
33.833333,75.87,5.456000046,,,,
33.85,75.89,5.453999992,,,,
33.866667,75.63,5.456000046,,,,
33.883333,75.63,5.453999992,,,,
33.9,75.21,5.452000033,,,,
33.916667,75.58,5.452000033,,,,
33.933333,75.75,5.456000046,,,,
33.95,75.74,5.454999971,,,,
33.966667,75.58,5.453999992,,,,
33.983333,75.42,5.453000013,,,,
34,75.55,5.453000013,,,,
34.016667,75.64,5.453999992,,,,
34.033333,75.17,5.452000033,,,,
34.05,75.52,5.452000033,,,,
34.066667,75.91,5.456000046,,,,
34.083333,75.65,5.453000013,,,,
34.1,75.5,5.453000013,,,,
34.116667,75.58,5.450999958,,,,
34.133333,75.56,5.449,,,,
34.15,75.78,5.453000013,,,,
34.166667,75.92,5.450999958,,,,
34.183333,75.7,5.449999979,,,,
34.2,75.7,5.450999958,,,,
34.216667,75.71,5.452000033,,,,
34.233333,75.66,5.450999958,,,,
34.25,75.41,5.450999958,,,,
34.266667,75.87,5.449999979,,,,
34.283333,75.47,5.450999958,,,,
34.3,75.94,5.450999958,,,,
34.316667,75.76,5.447000042,,,,
34.333333,75.7,5.448000021,,,,
34.35,75.52,5.448000021,,,,
34.366667,75.54,5.448000021,,,,
34.383333,76.27,5.450999958,,,,
34.4,75.45,5.447000042,,,,
34.416667,75.37,5.449,,,,
34.433333,75.65,5.448000021,,,,
34.45,75.44,5.447000042,,,,
34.466667,75.79,5.449,,,,
34.483333,75.71,5.448000021,,,,
34.5,75.67,5.447000042,,,,
34.516667,75.73,5.447000042,,,,
34.533333,75.75,5.448000021,,,,
34.55,75.79,5.445999966,,,,
34.566667,75.49,5.444000008,,,,
34.583333,75.51,5.445999966,,,,
34.6,75.84,5.444999987,,,,
34.616667,75.81,5.444999987,,,,
34.633333,75.76,5.445999966,,,,
34.65,75.61,5.445999966,,,,
34.666667,75.49,5.443000029,,,,
34.683333,75.72,5.444999987,,,,
34.7,75.81,5.444999987,,,,
34.716667,75.43,5.444000008,,,,
34.733333,75.46,5.443000029,,,,
34.75,75.62,5.445999966,,,,
34.766667,76.12,5.448000021,,,,
34.783333,75.41,5.443000029,,,,
34.8,75.95,5.444999987,,,,
34.816667,75.59,5.444000008,,,,
34.833333,75.54,5.440999974,,,,
34.85,75.37,5.443000029,,,,
34.866667,75.76,5.444000008,,,,
34.883333,75.66,5.444000008,,,,
34.9,75.9,5.443000029,,,,
34.916667,75.94,5.440999974,,,,
34.933333,75.67,5.441999953,,,,
34.95,76.01,5.441999953,,,,
34.966667,75.84,5.441999953,,,,
34.983333,75.77,5.440999974,,,,
35,75.68,5.441999953,,,,
35.016667,75.76,5.440999974,,,,
35.033333,75.59,5.439000016,,,,
35.05,75.78,5.439000016,,,,
35.066667,75.59,5.440999974,,,,
35.083333,75.8,5.436999961,,,,
35.1,75.48,5.439000016,,,,
35.116667,75.57,5.439999995,,,,
35.133333,75.72,5.438000037,,,,
35.15,75.7,5.439000016,,,,
35.166667,75.91,5.440999974,,,,
35.183333,75.84,5.439000016,,,,
35.2,75.76,5.439000016,,,,
35.216667,75.69,5.436999961,,,,
35.233333,75.75,5.438000037,,,,
35.25,75.7,5.438000037,,,,
35.266667,75.69,5.436999961,,,,
35.283333,75.81,5.436999961,,,,
35.3,75.45,5.435999982,,,,
35.316667,75.81,5.435999982,,,,
35.333333,75.74,5.431999969,,,,
35.35,75.65,5.436999961,,,,
35.366667,75.57,5.435000003,,,,
35.383333,75.89,5.435000003,,,,
35.4,75.58,5.433000045,,,,
35.416667,75.85,5.436999961,,,,
35.433333,75.79,5.436999961,,,,
35.45,75.82,5.435000003,,,,
35.466667,75.43,5.434000024,,,,
35.483333,75.75,5.435000003,,,,
35.5,75.93,5.435000003,,,,
35.516667,75.61,5.431999969,,,,
35.533333,75.64,5.435000003,,,,
35.55,75.57,5.433000045,,,,
35.566667,75.81,5.435000003,,,,
35.583333,75.53,5.435999982,,,,
35.6,75.56,5.435000003,,,,
35.616667,75.07,5.433000045,,,,
35.633333,75.28,5.433000045,,,,
35.65,75.74,5.434000024,,,,
35.666667,75.62,5.434000024,,,,
35.683333,75.82,5.431999969,,,,
35.7,75.51,5.433000045,,,,
35.716667,75.54,5.431999969,,,,
35.733333,75.48,5.433000045,,,,
35.75,75.69,5.431999969,,,,
35.766667,75.77,5.431999969,,,,
35.783333,75.84,5.434000024,,,,
35.8,75.9,5.433000045,,,,
35.816667,75.67,5.43099999,,,,
35.833333,75.3,5.429000032,,,,
35.85,75.68,5.43099999,,,,
35.866667,75.62,5.431999969,,,,
35.883333,75.65,5.430000011,,,,
35.9,75.97,5.427999956,,,,
35.916667,75.59,5.43099999,,,,
35.933333,75.66,5.429000032,,,,
35.95,75.81,5.431999969,,,,
35.966667,75.69,5.431999969,,,,
35.983333,75.75,5.430000011,,,,
36,75.43,5.427999956,,,,
36.016667,75.6,5.427999956,,,,
36.033333,75.75,5.426999977,,,,
36.05,75.92,5.430000011,,,,
36.066667,75.54,5.429000032,,,,
36.083333,75.55,5.426999977,,,,
36.1,75.76,5.429000032,,,,
36.116667,75.71,5.430000011,,,,
36.133333,75.42,5.426999977,,,,
36.15,75.75,5.427999956,,,,
36.166667,75.92,5.430000011,,,,
36.183333,75.37,5.425999998,,,,
36.2,75.79,5.426999977,,,,
36.216667,76.31,5.43099999,,,,
36.233333,75.53,5.425000019,,,,
36.25,75.64,5.427999956,,,,
36.266667,75.71,5.425000019,,,,
36.283333,75.82,5.427999956,,,,
36.3,75.97,5.427999956,,,,
36.316667,75.45,5.425000019,,,,
36.333333,75.68,5.42400004,,,,
36.35,75.81,5.427999956,,,,
36.366667,75.69,5.425000019,,,,
36.383333,75.82,5.425999998,,,,
36.4,75.69,5.425000019,,,,
36.416667,75.63,5.427999956,,,,
36.433333,75.81,5.422999965,,,,
36.45,75.82,5.42400004,,,,
36.466667,75.43,5.421000006,,,,
36.483333,75.58,5.422999965,,,,
36.5,75.68,5.42400004,,,,
36.516667,75.53,5.422999965,,,,
36.533333,75.45,5.421000006,,,,
36.55,75.75,5.42400004,,,,
36.566667,75.79,5.422999965,,,,
36.583333,75.55,5.421000006,,,,
36.6,75.79,5.421999985,,,,
36.616667,75.62,5.421999985,,,,
36.633333,75.54,5.422999965,,,,
36.65,75.73,5.421999985,,,,
36.666667,75.58,5.420000027,,,,
36.683333,75.55,5.420000027,,,,
36.7,75.86,5.421000006,,,,
36.716667,75.72,5.422999965,,,,
36.733333,75.76,5.421000006,,,,
36.75,75.43,5.420000027,,,,
36.766667,75.65,5.420000027,,,,
36.783333,75.92,5.421000006,,,,
36.8,75.82,5.421000006,,,,
36.816667,76.06,5.422999965,,,,
36.833333,75.89,5.421000006,,,,
36.85,75.47,5.420000027,,,,
36.866667,75.79,5.419000048,,,,
36.883333,75.73,5.420000027,,,,
36.9,75.72,5.420000027,,,,
36.916667,75.43,5.420000027,,,,
36.933333,75.53,5.417999973,,,,
36.95,75.69,5.417999973,,,,
36.966667,75.58,5.419000048,,,,
36.983333,75.91,5.421000006,,,,
37,75.58,5.417999973,,,,
37.016667,75.48,5.415000035,,,,
37.033333,75.8,5.417999973,,,,
37.05,75.21,5.416000014,,,,
37.066667,75.4,5.416000014,,,,
37.083333,75.97,5.420000027,,,,
37.1,76.19,5.416999994,,,,
37.116667,75.97,5.416999994,,,,
37.133333,75.71,5.415000035,,,,
37.15,75.83,5.416999994,,,,
37.166667,75.66,5.41399996,,,,
37.183333,75.41,5.41399996,,,,
37.2,75.93,5.416000014,,,,
37.216667,75.78,5.416000014,,,,
37.233333,76.03,5.417999973,,,,
37.25,75.77,5.416000014,,,,
37.266667,75.61,5.416000014,,,,
37.283333,75.8,5.415000035,,,,
37.3,75.7,5.416999994,,,,
37.316667,75.99,5.416999994,,,,
37.333333,75.36,5.416000014,,,,
37.35,75.91,5.415000035,,,,
37.366667,75.52,5.415000035,,,,
37.383333,75.68,5.41399996,,,,
37.4,75.75,5.415000035,,,,
37.416667,75.66,5.416999994,,,,
37.433333,75.53,5.412999981,,,,
37.45,75.59,5.41399996,,,,
37.466667,75.54,5.41399996,,,,
37.483333,75.8,5.415000035,,,,
37.5,75.68,5.412999981,,,,
37.516667,76.1,5.416000014,,,,
37.533333,76.04,5.412000002,,,,
37.55,75.89,5.412000002,,,,
37.566667,75.6,5.41399996,,,,
37.583333,75.77,5.408999968,,,,
37.6,75.72,5.412000002,,,,
37.616667,75.92,5.411000022,,,,
37.633333,75.78,5.410000043,,,,
37.65,75.84,5.41399996,,,,
37.666667,75.66,5.412000002,,,,
37.683333,75.42,5.411000022,,,,
37.7,75.66,5.411000022,,,,
37.716667,75.91,5.412000002,,,,
37.733333,75.54,5.412000002,,,,
37.75,75.68,5.412000002,,,,
37.766667,75.63,5.410000043,,,,
37.783333,75.53,5.410000043,,,,
37.8,75.63,5.411000022,,,,
37.816667,75.49,5.411000022,,,,
37.833333,75.54,5.411000022,,,,
37.85,75.85,5.412000002,,,,
37.866667,75.42,5.410000043,,,,
37.883333,75.58,5.410000043,,,,
37.9,75.79,5.411000022,,,,
37.916667,75.79,5.408999968,,,,
37.933333,76.05,5.408999968,,,,
37.95,75.79,5.410000043,,,,
37.966667,76,5.410000043,,,,
37.983333,75.76,5.410000043,,,,
38,75.72,5.410000043,,,,
38.016667,75.7,5.407999989,,,,
38.033333,75.65,5.40700001,,,,
38.05,75.57,5.408999968,,,,
38.066667,75.59,5.407999989,,,,
38.083333,75.56,5.40700001,,,,
38.1,75.74,5.408999968,,,,
38.116667,75.55,5.406000031,,,,
38.133333,75.77,5.40700001,,,,
38.15,75.67,5.407999989,,,,
38.166667,75.61,5.406000031,,,,
38.183333,75.61,5.406000031,,,,
38.2,75.51,5.406000031,,,,
38.216667,75.29,5.404999955,,,,
38.233333,75.57,5.40700001,,,,
38.25,75.59,5.40700001,,,,
38.266667,75.47,5.407999989,,,,
38.283333,75.82,5.404999955,,,,
38.3,75.54,5.404999955,,,,
38.316667,75.67,5.404999955,,,,
38.333333,75.83,5.406000031,,,,
38.35,75.86,5.404999955,,,,
38.366667,75.62,5.403999976,,,,
38.383333,75.76,5.404999955,,,,
38.4,75.9,5.404999955,,,,
38.416667,75.96,5.406000031,,,,
38.433333,75.92,5.403999976,,,,
38.45,75.84,5.406000031,,,,
38.466667,75.95,5.404999955,,,,
38.483333,75.75,5.404999955,,,,
38.5,75.7,5.403999976,,,,
38.516667,75.75,5.402999997,,,,
38.533333,75.75,5.402999997,,,,
38.55,75.67,5.401000039,,,,
38.566667,75.79,5.404999955,,,,
38.583333,75.85,5.403999976,,,,
38.6,75.75,5.404999955,,,,
38.616667,75.55,5.402999997,,,,
38.633333,75.68,5.403999976,,,,
38.65,75.97,5.402999997,,,,
38.666667,75.67,5.402999997,,,,
38.683333,75.68,5.402000018,,,,
38.7,75.82,5.401000039,,,,
38.716667,75.15,5.402000018,,,,
38.733333,75.74,5.403999976,,,,
38.75,75.66,5.399999963,,,,
38.766667,75.67,5.402000018,,,,
38.783333,75.67,5.402000018,,,,
38.8,75.58,5.399999963,,,,
38.816667,75.64,5.402000018,,,,
38.833333,75.58,5.401000039,,,,
38.85,75.91,5.399999963,,,,
38.866667,75.77,5.401000039,,,,
38.883333,76.01,5.399999963,,,,
38.9,75.55,5.398999984,,,,
38.916667,75.7,5.401000039,,,,
38.933333,75.63,5.402000018,,,,
38.95,75.83,5.401000039,,,,
38.966667,75.63,5.399999963,,,,
38.983333,75.86,5.399999963,,,,
39,75.54,5.398000005,,,,
39.016667,75.73,5.401000039,,,,
39.033333,75.63,5.398000005,,,,
39.05,75.82,5.401000039,,,,
39.066667,75.61,5.398000005,,,,
39.083333,75.64,5.398000005,,,,
39.1,75.7,5.398000005,,,,
39.116667,75.56,5.398000005,,,,
39.133333,75.46,5.396000047,,,,
39.15,75.65,5.398999984,,,,
39.166667,75.82,5.398999984,,,,
39.183333,75.59,5.398000005,,,,
39.2,75.92,5.397000026,,,,
39.216667,75.85,5.397000026,,,,
39.233333,75.85,5.394999971,,,,
39.25,75.67,5.397000026,,,,
39.266667,76,5.398000005,,,,
39.283333,75.67,5.397000026,,,,
39.3,75.56,5.397000026,,,,
39.316667,75.66,5.398000005,,,,
39.333333,75.81,5.397000026,,,,
39.35,75.73,5.397000026,,,,
39.366667,75.96,5.398000005,,,,
39.383333,75.93,5.398000005,,,,
39.4,75.54,5.393999992,,,,
39.416667,75.8,5.397000026,,,,
39.433333,75.68,5.393999992,,,,
39.45,75.57,5.394999971,,,,
39.466667,75.63,5.394999971,,,,
39.483333,75.72,5.393999992,,,,
39.5,75.75,5.396000047,,,,
39.516667,75.22,5.392000034,,,,
39.533333,75.95,5.394999971,,,,
39.55,75.68,5.394999971,,,,
39.566667,75.68,5.392000034,,,,
39.583333,76.01,5.396000047,,,,
39.6,75.57,5.396000047,,,,
39.616667,76.11,5.396000047,,,,
39.633333,75.82,5.393000013,,,,
39.65,75.8,5.394999971,,,,
39.666667,76.08,5.394999971,,,,
39.683333,75.82,5.393999992,,,,
39.7,75.63,5.392000034,,,,
39.716667,75.43,5.392000034,,,,
39.733333,75.73,5.394999971,,,,
39.75,75.92,5.393999992,,,,
39.766667,76,5.394999971,,,,
39.783333,75.86,5.393000013,,,,
39.8,75.76,5.394999971,,,,
39.816667,75.63,5.392000034,,,,
39.833333,75.58,5.389999979,,,,
39.85,75.62,5.393000013,,,,
39.866667,75.98,5.393999992,,,,
39.883333,75.83,5.392000034,,,,
39.9,75.76,5.390999958,,,,
39.916667,75.65,5.390999958,,,,
39.933333,75.76,5.390999958,,,,
39.95,75.76,5.390999958,,,,
39.966667,75.79,5.394999971,,,,
39.983333,75.75,5.389999979,,,,
40,75.6,5.390999958,,,,
40.016667,75.36,5.385999966,,,,
40.033333,75.86,5.389999979,,,,
40.05,75.88,5.389999979,,,,
40.066667,75.75,5.390999958,,,,
40.083333,75.92,5.390999958,,,,
40.1,75.64,5.389999979,,,,
40.116667,76.07,5.389999979,,,,
40.133333,75.7,5.390999958,,,,
40.15,75.72,5.390999958,,,,
40.166667,75.57,5.389,,,,
40.183333,75.89,5.389999979,,,,
40.2,75.72,5.389999979,,,,
40.216667,76.13,5.390999958,,,,
40.233333,75.99,5.389999979,,,,
40.25,75.88,5.388000021,,,,
40.266667,76.06,5.390999958,,,,
40.283333,75.6,5.389999979,,,,
40.3,75.7,5.389,,,,
40.316667,76.07,5.389999979,,,,
40.333333,75.86,5.389,,,,
40.35,75.97,5.389999979,,,,
40.366667,75.76,5.388000021,,,,
40.383333,75.53,5.388000021,,,,
40.4,76.01,5.388000021,,,,
40.416667,75.89,5.389999979,,,,
40.433333,75.66,5.390999958,,,,
40.45,75.7,5.389,,,,
40.466667,75.76,5.389999979,,,,
40.483333,75.72,5.389,,,,
40.5,75.7,5.385999966,,,,
40.516667,75.52,5.388000021,,,,
40.533333,75.88,5.389999979,,,,
40.55,75.8,5.387000042,,,,
40.566667,76,5.389999979,,,,
40.583333,75.9,5.389,,,,
40.6,75.7,5.385999966,,,,
40.616667,75.79,5.387000042,,,,
40.633333,75.91,5.385999966,,,,
40.65,75.97,5.388000021,,,,
40.666667,75.54,5.385999966,,,,
40.683333,75.72,5.384999987,,,,
40.7,75.94,5.387000042,,,,
40.716667,75.64,5.388000021,,,,
40.733333,75.74,5.385999966,,,,
40.75,76.22,5.389,,,,
40.766667,75.64,5.385999966,,,,
40.783333,75.85,5.387000042,,,,
40.8,75.89,5.385999966,,,,
40.816667,75.95,5.385999966,,,,
40.833333,75.9,5.387000042,,,,
40.85,75.83,5.384999987,,,,
40.866667,75.72,5.384999987,,,,
40.883333,75.93,5.384000008,,,,
40.9,75.71,5.384999987,,,,
40.916667,75.57,5.384000008,,,,
40.933333,75.83,5.384999987,,,,
40.95,75.61,5.380999974,,,,
40.966667,75.59,5.381999954,,,,
40.983333,75.82,5.384000008,,,,
41,75.9,5.384999987,,,,
41.016667,75.81,5.381999954,,,,
41.033333,75.83,5.384000008,,,,
41.05,75.96,5.383000029,,,,
41.066667,75.73,5.384000008,,,,
41.083333,75.6,5.381999954,,,,
41.1,75.59,5.384999987,,,,
41.116667,76.08,5.383000029,,,,
41.133333,75.9,5.381999954,,,,
41.15,75.86,5.380999974,,,,
41.166667,75.8,5.383000029,,,,
41.183333,75.99,5.381999954,,,,
41.2,75.94,5.384999987,,,,
41.216667,76.01,5.381999954,,,,
41.233333,75.77,5.380999974,,,,
41.25,75.92,5.383000029,,,,
41.266667,75.62,5.379999995,,,,
41.283333,75.68,5.379999995,,,,
41.3,75.88,5.378000037,,,,
41.316667,75.82,5.383000029,,,,
41.333333,75.86,5.380999974,,,,
41.35,76.01,5.381999954,,,,
41.366667,75.76,5.381999954,,,,
41.383333,76.01,5.380999974,,,,
41.4,75.65,5.378000037,,,,
41.416667,76.1,5.379000016,,,,
41.433333,75.76,5.379000016,,,,
41.45,76,5.379999995,,,,
41.466667,75.72,5.379000016,,,,
41.483333,75.66,5.378000037,,,,
41.5,75.44,5.378000037,,,,
41.516667,75.74,5.380999974,,,,
41.533333,75.71,5.378000037,,,,
41.55,75.38,5.378000037,,,,
41.566667,75.74,5.378000037,,,,
41.583333,75.33,5.378000037,,,,
41.6,75.42,5.379000016,,,,
